url,status,first_seen,last_seen,last_price,last_price_date,sold_date,year,make,model,variant,body_type,odometer,transmission,rego,fuel_type,location
car/14907777/mitsubishi/triton/vic/sunshine/dual-cab,active,2026-02-27T23:28:58,2026-02-27T23:28:58,15999.0,2026-02-27T23:28:58,,2017,Mitsubishi,Triton,Glx (4X4),Dual Cab Chassis,188125,Manual,2025-09-28,Diesel,VIC
car/14920452/bmw/m5/vic/thomastown/sedan,active,2026-02-27T23:28:58,2026-02-27T23:28:58,58995.0,2026-02-27T23:28:58,,1990,BMW,M5,,Sedan,262822,Manual,,Premium,VIC
car/14682677/subaru/forester/vic/coburg-north/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,36990.0,2026-02-27T23:28:58,,2022,Subaru,Forester,2.5I-S (Awd),Wagon,71819,Automatic,,Unleaded,VIC
car/14869615/honda/hr-v/vic/murrumbeena/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,14990.0,2026-02-27T23:28:58,,2015,Honda,HR-V,Vti,Wagon,141210,Automatic,2026-01-30,Unleaded,VIC
car/12763338/nissan/murano/vic/west-footscray/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,9999.0,2026-02-27T23:28:58,,2007,Nissan,Murano,Ti-L,Wagon,214886,Automatic,2023-02-23,Unleaded,VIC
car/14955772/ford/focus/vic/thomastown/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,7990.0,2026-02-27T23:28:58,,2014,Ford,Focus,Trend,Hatchback,155000,Automatic,2026-04-14,Unleaded,VIC
car/14913046/kia/grand-carnival/vic/ravenhall/people-mover,active,2026-02-27T23:28:58,2026-02-27T23:28:58,11999.0,2026-02-27T23:28:58,,2013,Kia,Grand Carnival,Sli,Wagon,201603,Automatic,2026-04-15,Unleaded,VIC
car/14764511/nissan/navara/vic/fawkner/dual-cab,active,2026-02-27T23:28:58,2026-02-27T23:28:58,22997.0,2026-02-27T23:28:58,,2015,Nissan,Navara,St (4X4),Dual Cab Utility,205575,Automatic,2026-08-31,Diesel,VIC
car/14906548/subaru/wrx/vic/bentleigh/sedan,active,2026-02-27T23:28:58,2026-02-27T23:28:58,29990.0,2026-02-27T23:28:58,,2017,Subaru,WRX,Premium (Awd),Sedan,175600,Automatic,2026-03-21,Premium,VIC
car/14966039/ford/ranger/vic/derrimut/dual-cab,active,2026-02-27T23:28:58,2026-02-27T23:28:58,31990.0,2026-02-27T23:28:58,,2013,Ford,Ranger,Xl 3.2 (4X4),Dual Cab Chassis,71857,Automatic,2026-06-22,Diesel,VIC
car/14308157/lexus/rx270/vic/altona-north/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,18999.0,2026-02-27T23:28:58,,2013,Lexus,RX270,X (Fwd),Wagon,216368,Automatic,2026-05-29,Unleaded,VIC
car/14916558/honda/cr-v/vic/moorabbin/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,31950.0,2026-02-27T23:28:58,,2023,Honda,CR-V,Vti (2Wd) 5 Seats,Wagon,42164,Automatic,2026-04-15,Unleaded,VIC
car/14921747/holden/commodore/vic/cheltenham/wagon,active,2026-02-27T23:28:58,2026-02-27T23:28:58,10900.0,2026-02-27T23:28:58,,2013,Holden,Commodore,Z-Series (Lpg),Sportswagon,165055,Automatic,2026-10-15,LPG,VIC
car/14700748/volkswagen/golf/vic/bayswater-north/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,7999.0,2026-02-27T23:28:58,,2005,Volkswagen,Golf,2.0 Fsi Comfortline,Hatchback,104988,Automatic,2025-12-06,Premium,VIC
car/14849773/subaru/liberty/vic/briar-hill/limousine,active,2026-02-27T23:28:58,2026-02-27T23:28:58,12999.0,2026-02-27T23:28:58,,2013,Subaru,Liberty,AWD,Sedan,196149,Automatic,2026-01-01,Unleaded,VIC
car/14404738/peugeot/3008/vic/epping/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,24400.0,2026-02-27T23:28:58,,2019,Peugeot,3008,Gt Line,Wagon,94932,Automatic,,Premium,VIC
car/14931844/subaru/liberty/vic/fawkner/sedan,active,2026-02-27T23:28:58,2026-02-27T23:28:58,8999.0,2026-02-27T23:28:58,,2009,Subaru,Liberty,2.5I Premium,Sedan,191704,Automatic,2026-01-12,Premium,VIC
car/14899998/ram/1500/vic/essendon-fields/dual-cab,active,2026-02-27T23:28:58,2026-02-27T23:28:58,116890.0,2026-02-27T23:28:58,,2022,RAM,1500,Limited Rambox (Hybrid),Crew Cab Utility,68236,Automatic,2026-12-21,Hybrid,VIC
car/14504139/mercedes-benz/vito/vic/braybrook/van,active,2026-02-27T23:28:58,2026-02-27T23:28:58,12388.0,2026-02-27T23:28:58,,2011,Mercedes-Benz,Vito,111Cdi Compact,Van,212105,Manual,2026-01-03,Diesel,VIC
car/14871523/rolls-royce/phantom/vic/laverton-north/sedan,active,2026-02-27T23:28:58,2026-02-27T23:28:58,269888.0,2026-02-27T23:28:58,,2005,Rolls-Royce,Phantom,,Sedan,54123,Automatic,2026-01-29,Premium,VIC
car/14949216/ford/falcon/vic/sunshine-north/sedan,active,2026-02-27T23:28:58,2026-02-27T23:28:58,7490.0,2026-02-27T23:28:58,,2004,Ford,Falcon,Xt,Sedan,207388,Automatic,2026-07-22,Unleaded,VIC
car/14792495/holden/cruze/vic/alphington/wagon,active,2026-02-27T23:28:58,2026-02-27T23:28:58,9488.0,2026-02-27T23:28:58,,2016,Holden,Cruze,Cd,Sportswagon,74123,Automatic,2026-02-07,Unleaded,VIC
car/14909541/mercedes-benz/gls500/vic/malvern-east/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,52950.0,2026-02-27T23:28:58,,2016,Mercedes-Benz,GLS500,4Matic,Wagon,161000,Automatic,2026-04-06,Premium,VIC
car/14858406/volkswagen/golf/vic/avondale-heights/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,17999.0,2026-02-27T23:28:58,,2015,Volkswagen,Golf,Gti Performance,Hatchback,185564,Automatic,,Premium,VIC
car/14960896/holden/calais/vic/blackburn/sedan,active,2026-02-27T23:28:58,2026-02-27T23:28:58,18980.0,2026-02-27T23:28:58,,2013,Holden,Calais,V,Sedan,151845,Automatic,2026-09-06,Unleaded,VIC
car/14905442/mercedes-benz/c250/vic/brooklyn/sedan,active,2026-02-27T23:28:58,2026-02-27T23:28:58,10999.0,2026-02-27T23:28:58,,2011,Mercedes-Benz,C250,Cdi Avantgarde Be,Sedan,247980,Automatic,,Diesel,VIC
car/14601228/volkswagen/golf/vic/braybrook/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,10999.0,2026-02-27T23:28:58,,2010,Volkswagen,Golf,118 Tsi Comfortline,Hatchback,153377,Automatic,,Premium,VIC
car/14907458/honda/hr-v/vic/highett/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,22999.0,2026-02-27T23:28:58,,2020,Honda,HR-V,Vti,Wagon,64242,Automatic,2026-05-20,Unleaded,VIC
car/14882516/mitsubishi/outlander/vic/cheltenham/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,14900.0,2026-02-27T23:28:58,,2014,Mitsubishi,Outlander,Ls (4X4),Wagon,125025,Automatic,,Diesel,VIC
car/14379891/bmw/640i/vic/laverton-north/sedan,active,2026-02-27T23:28:58,2026-02-27T23:28:58,39888.0,2026-02-27T23:28:58,,2015,BMW,640I,Gran Coupe,Coupe,134123,Automatic,2025-12-02,Premium,VIC
car/14877091/bentley/bentayga/vic/laverton-north/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,168888.0,2026-02-27T23:28:58,,2017,Bentley,Bentayga,W12 (5 Seat),Wagon,47434,Automatic,2026-10-05,Premium,VIC
car/14788998/mg/zs-ev/vic/elsternwick/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,28777.0,2026-02-27T23:28:58,,2023,MG,ZS EV,Essence,Wagon,16026,Automatic,,Electric,VIC
car/14956291/ford/mustang/vic/camberwell/coupe,active,2026-02-27T23:28:58,2026-02-27T23:28:58,65990.0,2026-02-27T23:28:58,,2021,Ford,Mustang,Gt 5.0 V8,Fastback,39466,Automatic,2026-08-28,Premium,VIC
car/14947664/suzuki/baleno/vic/laverton-north/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,16950.0,2026-02-27T23:28:58,,2022,Suzuki,Baleno,Gl,Hatchback,29966,Automatic,2026-04-28,Unleaded,VIC
car/14952907/renault/arkana/vic/cheltenham/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,19990.0,2026-02-27T23:28:58,,2023,Renault,Arkana,Zen,Coupe,61711,Automatic,,Unleaded,VIC
car/14897081/bmw/x1/vic/altona-north/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,19999.0,2026-02-27T23:28:58,,2018,BMW,X1,Sdrive 18D,Wagon,163897,Automatic,2026-07-14,Diesel,VIC
car/14801067/volkswagen/golf/vic/laverton-north/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,19795.0,2026-02-27T23:28:58,,2015,Volkswagen,Golf,R,Hatchback,156261,Automatic,,Premium,VIC
car/14499384/holden/cruze/vic/hoppers-crossing/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,5999.0,2026-02-27T23:28:58,,2012,Holden,Cruze,Equipe,Hatchback,201307,Automatic,2025-06-02,Unleaded,VIC
car/14863315/holden/commodore/vic/sunshine/sedan,active,2026-02-27T23:28:58,2026-02-27T23:28:58,16999.0,2026-02-27T23:28:58,,2016,Holden,Commodore,Sv6,Sedan,228830,Automatic,2026-03-09,Unleaded,VIC
car/14974087/honda/jazz/vic/brighton/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,12888.0,2026-02-27T23:28:58,,2014,Honda,Jazz,Vti,Hatchback,107655,Manual,2026-09-08,Unleaded,VIC
car/14916542/tesla/model-y/vic/mitcham/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,58888.0,2026-02-27T23:28:58,,2023,Tesla,Model Y,Performance,Wagon,18158,Automatic,2026-04-27,Electric,VIC
car/14825667/chevrolet/camaro/vic/bentleigh/coupe,active,2026-02-27T23:28:58,2026-02-27T23:28:58,94990.0,2026-02-27T23:28:58,,2018,Chevrolet,Camaro,2Ss,Coupe,75734,Automatic,2026-12-05,Premium,VIC
car/14833919/kia/carnival/vic/moorabbin/people-mover,active,2026-02-27T23:28:58,2026-02-27T23:28:58,43450.0,2026-02-27T23:28:58,,2023,Kia,Carnival,S,Wagon,57169,Automatic,,Diesel,VIC
car/14759897/kia/rio/vic/ferntree-gully/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,24888.0,2026-02-27T23:28:58,,2021,Kia,RIO,Gt-Line,Hatchback,22376,Automatic,2026-04-29,Unleaded,VIC
car/14939474/haval/h6/vic/avondale-heights/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,19999.0,2026-02-27T23:28:58,,2020,Haval,H6,Lux,Wagon,44801,Automatic,2026-05-13,Premium,VIC
car/14725374/subaru/forester/vic/epping/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,28500.0,2026-02-27T23:28:58,,2007,Subaru,Forester,WRX STI,SUV,151777,Manual,,Other,VIC
car/14964891/subaru/outback/vic/airport-west/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,26888.0,2026-02-27T23:28:58,,2017,Subaru,Outback,2.0D Premium,Wagon,62571,Automatic,,Diesel,VIC
car/14912448/ford/focus/vic/altona-north/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,19999.0,2026-02-27T23:28:58,,2016,Ford,Focus,St2,Hatchback,147795,Manual,2026-05-29,Premium,VIC
car/14791049/mitsubishi/pajero-sport/vic/airport-west/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,41998.0,2026-02-27T23:28:58,,2023,Mitsubishi,Pajero Sport,Gls (4Wd) 7 Seat,Wagon,70452,Automatic,,Diesel,VIC
car/14458053/mercedes-benz/c180/vic/braybrook/coupe,active,2026-02-27T23:28:58,2026-02-27T23:28:58,13999.0,2026-02-27T23:28:58,,2013,Mercedes-Benz,C180,Be,Coupe,125907,Automatic,,Premium,VIC
car/14950927/suzuki/jimny/vic/laverton-north/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,27790.0,2026-02-27T23:28:58,,2022,Suzuki,Jimny,Lite,Wagon,64435,Manual,,Unleaded,VIC
car/14674077/maserati/granturismo/vic/laverton-north/coupe,active,2026-02-27T23:28:58,2026-02-27T23:28:58,149888.0,2026-02-27T23:28:58,,2012,Maserati,Granturismo,M/C Stradale,Coupe,27145,Automatic,,Premium,VIC
car/14884352/bmw/x4/vic/cheltenham/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,20980.0,2026-02-27T23:28:58,,2014,BMW,X4,Xdrive 20I,Coupe,143192,Automatic,2026-02-20,Premium,VIC
car/13320796/volkswagen/golf/vic/hoppers-crossing/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,5999.0,2026-02-27T23:28:58,,2008,Volkswagen,Golf,GT SPORT,Hatch,283888,Automatic,2023-09-20,Diesel,VIC
car/14947002/jeep/wrangler/vic/altona-north/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,17999.0,2026-02-27T23:28:58,,2007,Jeep,Wrangler,Unlimited Sport (4X4),Softtop,196568,Automatic,2026-05-29,Diesel,VIC
car/14714806/nissan/elgrand/vic/mordialloc/van,active,2026-02-27T23:28:58,2026-02-27T23:28:58,19990.0,2026-02-27T23:28:58,,2008,Nissan,Elgrand,,Commercial,143000,Automatic,2025-11-05,Unleaded,VIC
car/14630039/peugeot/208/vic/altona-north/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,14499.0,2026-02-27T23:28:58,,2016,Peugeot,208,Gt-Line,Hatchback,104304,Automatic,2026-05-29,Premium,VIC
car/14477508/honda/fit/vic/ringwood/othercar,active,2026-02-27T23:28:58,2026-02-27T23:28:58,19990.0,2026-02-27T23:28:58,,2018,Honda,Fit,,OtherCar,52553,,,Other,VIC
car/14926214/mercedes-benz/glc43/vic/bentleigh/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,51888.0,2026-02-27T23:28:58,,2019,Mercedes-Benz,GLC43,4Matic,Coupe,131755,Automatic,2026-05-18,Premium,VIC
car/14928760/nissan/x-trail/vic/moorabbin/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,19450.0,2026-02-27T23:28:58,,2019,Nissan,X-Trail,St 7 Seat (2Wd) (5Yr),Wagon,99659,Automatic,2026-06-17,Unleaded,VIC
car/14822813/mitsubishi/triton/vic/werribee/dual-cab,active,2026-02-27T23:28:58,2026-02-27T23:28:58,9999.0,2026-02-27T23:28:58,,2012,Mitsubishi,Triton,Glx (4X4),Double Cab Utility,293843,Manual,2025-12-14,Diesel,VIC
car/14851517/great-wall/steed/vic/avondale-heights/dual-cab,active,2026-02-27T23:28:58,2026-02-27T23:28:58,13999.0,2026-02-27T23:28:58,,2017,Great Wall,Steed,(4X4),Dual Cab Utility,141128,Manual,,Diesel,VIC
car/14953796/jeep/wrangler/vic/moorabbin/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,19888.0,2026-02-27T23:28:58,,2006,Jeep,Wrangler,Renegade (4X4),Softtop,99489,Automatic,2024-07-19,Unleaded,VIC
car/14611661/volkswagen/polo/vic/werribee/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,9999.0,2026-02-27T23:28:58,,2014,Volkswagen,Polo,66 Tsi Trendline,Hatchback,173129,Automatic,2025-08-22,Premium,VIC
car/14926210/land-rover/discovery-sport/vic/bentleigh/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,35490.0,2026-02-27T23:28:58,,2019,Land Rover,Discovery Sport,D150 S (110Kw),Wagon,55630,Automatic,,Diesel,VIC
car/14964230/honda/cr-v/vic/deer-park/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,38888.0,2026-02-27T23:28:58,,2023,Honda,CR-V,Vti L7 (2Wd) 7 Seats,Wagon,51892,Automatic,2026-04-20,Unleaded,VIC
car/14945043/mitsubishi/triton/vic/tullamarine/dual-cab,active,2026-02-27T23:28:58,2026-02-27T23:28:58,35990.0,2026-02-27T23:28:58,,2020,Mitsubishi,Triton,Glx (4X4),Double Cab Pick Up,135000,Automatic,2026-06-19,Diesel,VIC
car/14959207/kia/carnival/vic/laverton-north/people-mover,active,2026-02-27T23:28:58,2026-02-27T23:28:58,24190.0,2026-02-27T23:28:58,,2018,Kia,Carnival,S,Wagon,115788,Automatic,,Unleaded,VIC
car/14656371/honda/odyssey/vic/dandenong/people-mover,active,2026-02-27T23:28:58,2026-02-27T23:28:58,11500.0,2026-02-27T23:28:58,,2010,Honda,Odyssey,Luxury,Wagon,163301,Automatic,,Unleaded,VIC
car/14872777/mercedes-benz/gle350/vic/malvern-east/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,68950.0,2026-02-27T23:28:58,,2019,Mercedes-Benz,GLE350,D 4Matic,Coupe,91710,Automatic,2026-03-19,Diesel,VIC
car/14973537/peugeot/2008/vic/highett/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,16999.0,2026-02-27T23:28:58,,2018,Peugeot,2008,Active,Wagon,31500,Automatic,2026-05-25,Premium,VIC
car/14972445/audi/a3/vic/derrimut/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,19990.0,2026-02-27T23:28:58,,2016,Audi,A3,Sportback 1.4 Tfsi Attraction,Hatchback,56271,Automatic,2026-08-31,Premium,VIC
car/14929393/holden/astra/vic/moorabbin/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,5999.0,2026-02-27T23:28:58,,2007,Holden,Astra,Cd,Hatchback,102766,Automatic,2025-11-23,Unleaded,VIC
car/14913274/isuzu/mu-x/vic/moorabbin/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,26888.0,2026-02-27T23:28:58,,2014,Isuzu,MU-X,Ls-T (4X4),Wagon,239898,Automatic,2026-02-28,Diesel,VIC
car/14938049/nissan/qashqai/vic/laverton-north/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,18790.0,2026-02-27T23:28:58,,2017,Nissan,Qashqai,N-Tec,Wagon,97325,Automatic,,Unleaded,VIC
car/14953574/bmw/x1/vic/blackburn/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,8399.0,2026-02-27T23:28:58,,2011,BMW,X1,Sdrive 18I,Wagon,169090,Automatic,2026-01-29,Premium,VIC
car/14672801/ford/ranger/vic/melton,active,2026-02-27T23:28:58,2026-02-27T23:28:58,45999.0,2026-02-27T23:28:58,,2022,Ford,Ranger,Xlt 2.0 (4X4),Super Cab Utility,154713,Automatic,,Diesel,VIC
car/14911612/mercedes-benz/glc300/vic/camberwell/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,81990.0,2026-02-27T23:28:58,,2022,Mercedes-Benz,GLC300,4Matic,Coupe,29521,Automatic,2026-05-26,Premium,VIC
car/14801099/ford/everest/vic/laverton-north/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,41890.0,2026-02-27T23:28:58,,2020,Ford,Everest,Sport (4Wd),Wagon,74318,Automatic,,Diesel,VIC
car/14902508/jaguar/xf/vic/thomastown/sedan,active,2026-02-27T23:28:58,2026-02-27T23:28:58,23990.0,2026-02-27T23:28:58,,2013,Jaguar,XF,3.0 Sv6 Luxury,Sedan,122504,Automatic,2026-02-09,Premium,VIC
car/14946327/kia/carnival/vic/murrumbeena/people-mover,active,2026-02-27T23:28:58,2026-02-27T23:28:58,10500.0,2026-02-27T23:28:58,,2015,Kia,Carnival,Si,Wagon,260000,Automatic,2026-04-02,Unleaded,VIC
car/14933828/ford/transit-custom/vic/avondale-heights/van,active,2026-02-27T23:28:58,2026-02-27T23:28:58,15999.0,2026-02-27T23:28:58,,2018,Ford,Transit Custom,300S (Swb),Van,299234,Automatic,2026-08-17,Diesel,VIC
car/14468124/holden/commodore/vic/brooklyn/wagon,active,2026-02-27T23:28:58,2026-02-27T23:28:58,12499.0,2026-02-27T23:28:58,,2015,Holden,Commodore,Evoke (Lpg),Sportswagon,246000,Automatic,,LPG,VIC
car/14956227/holden/colorado/vic/deer-park/dual-cab,active,2026-02-27T23:28:58,2026-02-27T23:28:58,24999.0,2026-02-27T23:28:58,,2017,Holden,Colorado,Z71 (4X4),Crew Cab Pickup,250115,Automatic,2026-02-24,Diesel,VIC
car/14948572/holden/trax/vic/thomastown/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,7990.0,2026-02-27T23:28:58,,2015,Holden,Trax,Ls,Wagon,125000,Automatic,2026-04-14,Unleaded,VIC
car/14972662/volvo/xc60/vic/epping/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,56868.0,2026-02-27T23:28:58,,2022,Volvo,XC60,B5 Inscription Mhev,Wagon,16693,Automatic,2026-07-20,Hybrid,VIC
car/14780100/mitsubishi/asx/vic/deer-park/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,7999.0,2026-02-27T23:28:58,,2012,Mitsubishi,ASX,(2Wd),Wagon,244946,Automatic,2026-02-13,Unleaded,VIC
car/14971540/volkswagen/amarok/vic/laverton-north/dual-cab,active,2026-02-27T23:28:58,2026-02-27T23:28:58,14999.0,2026-02-27T23:28:58,,2014,Volkswagen,Amarok,Tdi400 Highline (4X4),Dual Cab Utility,232146,Manual,,Diesel,VIC
car/14771069/honda/jazz/vic/werribee/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,13999.0,2026-02-27T23:28:58,,2012,Honda,Jazz,Vti,Hatchback,80966,Automatic,2025-11-07,Unleaded,VIC
car/14903015/audi/rs7/vic/laverton-north/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,69888.0,2026-02-27T23:28:58,,2014,Audi,RS7,Sportback 4.0 Tfsi Quattro,Hatchback,129345,Automatic,2026-01-29,Premium,VIC
car/14964286/mitsubishi/mirage/vic/thomastown/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,7990.0,2026-02-27T23:28:58,,2015,Mitsubishi,Mirage,Ls,Hatchback,145797,Manual,,Unleaded,VIC
car/14680213/kia/sorento/vic/thomastown/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,24990.0,2026-02-27T23:28:58,,2020,Kia,Sorento,Si (4X4),Wagon,117605,Automatic,2026-06-20,Diesel,VIC
car/14649094/ford/transit/vic/coburg-north/people-mover,active,2026-02-27T23:28:58,2026-02-27T23:28:58,41990.0,2026-02-27T23:28:58,,2018,Ford,Transit,410L 12-Seat Bus,Bus,18754,Manual,,Diesel,VIC
car/14962816/mercedes-benz/sl500/vic/laverton-north/convertible,active,2026-02-27T23:28:58,2026-02-27T23:28:58,42888.0,2026-02-27T23:28:58,,2003,Mercedes-Benz,SL500,,Convertible,107956,Automatic,2026-04-08,Unleaded,VIC
car/14957015/nissan/370z/vic/blackburn/coupe,active,2026-02-27T23:28:58,2026-02-27T23:28:58,25990.0,2026-02-27T23:28:58,,2013,Nissan,370Z,,Coupe,140649,Manual,2026-09-16,Premium,VIC
car/14795198/volkswagen/jetta/vic/williamstown-north/sedan,active,2026-02-27T23:28:58,2026-02-27T23:28:58,16990.0,2026-02-27T23:28:58,,2015,Volkswagen,Jetta,155 Tsi Highline Sport,Sedan,100183,Automatic,2025-12-28,Premium,VIC
car/14902089/mercedes-benz/a200/vic/epping/sedan,active,2026-02-27T23:28:58,2026-02-27T23:28:58,49868.0,2026-02-27T23:28:58,,2024,Mercedes-Benz,A200,,Sedan,6322,Automatic,2026-06-04,Premium,VIC
car/14750461/land-rover/range-rover-sport/vic/williamstown-north/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,16990.0,2026-02-27T23:28:58,,2012,Land Rover,Range Rover Sport,3.0 Sdv6 Luxury,Wagon,206000,Automatic,2025-10-14,Diesel,VIC
car/14936278/jeep/cherokee/vic/altona-north/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,6999.0,2026-02-27T23:28:58,,2005,Jeep,Cherokee,Sport (4X4),Wagon,185839,Automatic,2025-05-29,Diesel,VIC
car/14950101/honda/city/vic/mitcham/sedan,active,2026-02-27T23:28:58,2026-02-27T23:28:58,19888.0,2026-02-27T23:28:58,,2016,Honda,City,Vti-L,Sedan,23865,Automatic,2026-10-25,Unleaded,VIC
car/14731377/jaguar/e-pace/vic/brighton/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,30056.0,2026-02-27T23:28:58,,2019,Jaguar,E-Pace,D180 R-Dynamic Se Awd (132Kw),Wagon,71248,Automatic,2026-05-01,Diesel,VIC
car/14952074/honda/civic/vic/camberwell/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,32990.0,2026-02-27T23:28:58,,2018,Honda,Civic,Rs,Hatchback,24205,Automatic,2026-06-19,Unleaded,VIC
car/14932482/ford/focus/vic/cheltenham/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,13900.0,2026-02-27T23:28:58,,2017,Ford,Focus,Trend,Hatchback,103798,Automatic,2026-01-12,Unleaded,VIC
car/14931781/holden/captiva/vic/fawkner/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,6999.0,2026-02-27T23:28:58,,2012,Holden,Captiva,5 (4X4),Wagon,126961,Automatic,2026-04-17,Diesel,VIC
car/14815688/hsv/maloo/vic/maidstone/single-cab,active,2026-02-27T23:28:58,2026-02-27T23:28:58,39990.0,2026-02-27T23:28:58,,2006,HSV,Maloo,R8,Utility,110500,Automatic,2026-02-02,Premium,VIC
car/14973498/lexus/nx300h/vic/oakleigh/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,32888.0,2026-02-27T23:28:58,,2017,Lexus,NX300H,Luxury Hybrid (Fwd),Wagon,133400,Automatic,,Hybrid,VIC
car/14942021/honda/civic/vic/murrumbeena/sedan,active,2026-02-27T23:28:58,2026-02-27T23:28:58,10990.0,2026-02-27T23:28:58,,2010,Honda,Civic,Vti-L,Sedan,133809,Automatic,2026-02-05,Unleaded,VIC
car/14814738/ford/ranger/vic/tullamarine/dual-cab,active,2026-02-27T23:28:58,2026-02-27T23:28:58,37990.0,2026-02-27T23:28:58,,2017,Ford,Ranger,Fx4 Special Edition,Dual Cab Utility,103398,Automatic,2026-01-15,Diesel,VIC
car/14883475/mini/hatch/vic/tullamarine/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,19999.0,2026-02-27T23:28:58,,2014,Mini,Hatch,COOPER D F,Hatch,47100,Automatic,2026-05-02,Diesel,VIC
car/14959111/genesis/gv80/vic/blackburn/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,83980.0,2026-02-27T23:28:58,,2022,Genesis,GV80,3.5T Awd 7 Seat,Wagon,23447,Automatic,2026-03-23,Premium,VIC
car/14849108/ford/ranger/vic/laverton-north/dual-cab,active,2026-02-27T23:28:58,2026-02-27T23:28:58,64888.0,2026-02-27T23:28:58,,2024,Ford,Ranger,Wildtrak 3.0 (4X4),Double Cab Pick Up,45326,Automatic,,Diesel,VIC
car/14934491/abarth/124/vic/camberwell/convertible,active,2026-02-27T23:28:58,2026-02-27T23:28:58,36990.0,2026-02-27T23:28:58,,2018,Abarth,124,Spider,Roadster,24508,Automatic,2026-07-10,Premium,VIC
car/14821728/chery/tiggo-8-pro-max/vic/elsternwick/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,31777.0,2026-02-27T23:28:58,,2024,Chery,Tiggo 8 PRO MAX,Urban 2Wd,Wagon,29185,Automatic,,Premium,VIC
car/14884049/audi/tt/vic/brooklyn/coupe,active,2026-02-27T23:28:58,2026-02-27T23:28:58,11999.0,2026-02-27T23:28:58,,2004,Audi,TT,,Coupe,221000,Manual,,Premium,VIC
