year,make,model,variant,body_type,odometer,transmission,rego,price,fuel_type,location,url,scrape_date,canonical_tag,canonical_reason
2023,Kia,Sorento,Sport+ 7 Seat,Wagon,53798,Automatic,2026-10-04,46777,Diesel,VIC,car/14963353/kia/sorento/vic/heidelberg/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2015,Ford,Focus,Sport,Hatchback,133830,Automatic,2026-03-02,14990,Unleaded,VIC,car/14974321/ford/focus/vic/brighton/hatchback,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2021,Toyota,RAV4,Gx (Awd) Hybrid,Wagon,98144,Automatic,,37888,Hybrid,VIC,car/14973820/toyota/rav4/vic/oakleigh/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2022,Toyota,RAV4,Gx (2Wd) Hybrid,Wagon,56749,Automatic,,40990,Hybrid,VIC,car/14950975/toyota/rav4/vic/nunawading/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2019,BMW,X5,Xdrive 25D,Wagon,86665,Automatic,,48095,Diesel,VIC,car/14922008/bmw/x5/vic/laverton-north/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2022,Volkswagen,Caddy,TSI220 F,Commercial,104914,Automatic,,34990,Unleaded,VIC,car/14844172/volkswagen/caddy/vic/coburg-north/van,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2018,Toyota,C-HR,(2Wd),Wagon,21625,Automatic,2026-03-18,32995,Premium,VIC,car/14970734/toyota/c-hr/vic/bundoora/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2018,Volkswagen,Polo,Gti,Hatchback,73526,Automatic,2026-09-07,23990,Premium,VIC,car/14960794/volkswagen/polo/vic/camberwell/hatchback,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2022,Toyota,RAV4,Gx (2Wd) Hybrid,Wagon,91300,Automatic,,38888,Hybrid,VIC,car/14970889/toyota/rav4/vic/oakleigh/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2019,Hyundai,Iload,3S Liftback,Van,142079,Automatic,,30990,Diesel,VIC,car/14935679/hyundai/iload/vic/coburg-north/van,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2023,Toyota,RAV4,Edge (Awd),Wagon,15917,Automatic,2026-02-28,58888,Unleaded,VIC,car/14852932/toyota/rav4/vic/deer-park/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2022,Nissan,Navara,Pro-4X Warrior (4X4),Dual Cab Pick-up,98400,Automatic,2026-03-30,51890,Diesel,VIC,car/14966587/nissan/navara/vic/essendon-fields/dual-cab,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2019,Subaru,Forester,2.5I (Awd),Wagon,67265,Automatic,,28788,Unleaded,VIC,car/14934902/subaru/forester/vic/airport-west/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2024,Mazda,CX-5,G25 Maxx Sport (Fwd),Wagon,52777,Automatic,2026-03-13,32450,Unleaded,VIC,car/14972755/mazda/cx-5/vic/moorabbin/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2020,BMW,X6,Xdrive30D M Sport,Coupe,88000,Automatic,2025-08-28,68990,Diesel,VIC,car/14977764/bmw/x6/vic/nunawading/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2017,Mazda,CX-5,Gt (4X4),Wagon,135975,Automatic,,23999,Diesel,VIC,car/14936227/mazda/cx-5/vic/brooklyn/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2020,Mazda,CX-5,Akera (Awd),Wagon,31678,Automatic,,38990,Unleaded,VIC,car/14941714/mazda/cx-5/vic/camberwell/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2022,Toyota,Kluger,Gx Hybrid Awd,Wagon,33022,Automatic,,52888,Hybrid,VIC,car/14969756/toyota/kluger/vic/oakleigh/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2025,Nissan,X-Trail,Ti-L (4Wd),Wagon,9300,Automatic,,49800,Unleaded,VIC,car/14936346/nissan/x-trail/vic/essendon-fields/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2021,Ford,Escape,(Fwd),Wagon,30342,Automatic,2026-08-10,29777,Premium,VIC,car/14962221/ford/escape/vic/heidelberg/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2022,Kia,Sportage,Sx (Fwd),Wagon,37852,Automatic,2026-05-13,39555,Unleaded,VIC,car/14957769/kia/sportage/vic/heidelberg/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2022,Toyota,Corolla Cross,Gx 2Wd Hybrid,Wagon,29328,Automatic,2027-02-13,36990,Hybrid,VIC,car/14939734/toyota/corolla-cross/vic/nunawading/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2023,Kia,Carnival,S,Wagon,72752,Automatic,,46998,Diesel,VIC,car/14934405/kia/carnival/vic/airport-west/people-mover,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2018,Mercedes-Benz,C300,,Sedan,52379,Automatic,,36695,Premium,VIC,car/14977702/mercedes-benz/c300/vic/laverton-north/sedan,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2022,Toyota,Kluger,Grande Hybrid Awd,Wagon,65620,Automatic,2026-11-04,61777,Hybrid,VIC,car/14897642/toyota/kluger/vic/heidelberg/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2014,Renault,Kangoo,1.6 Swb,Van,201134,Automatic,2026-03-12,11999,Unleaded,VIC,car/14965626/renault/kangoo/vic/avondale-heights/van,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2024,Subaru,Crosstrek,Awd 2.0R,Wagon,7407,Automatic,2026-01-24,62888,Unleaded,VIC,car/14889747/subaru/crosstrek/vic/airport-west/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2021,Subaru,Forester,2.5I Sport (Awd),Wagon,107783,Automatic,2026-01-01,31888,Unleaded,VIC,car/14963655/subaru/forester/vic/oakleigh/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2018,Nissan,Navara,St-X (4X2),Dual Cab Pick-up,124541,Automatic,2026-06-22,30444,Diesel,VIC,car/14870433/nissan/navara/vic/bundoora/dual-cab,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2014,Jeep,Cherokee,Limited (4X4),Wagon,239611,Automatic,2026-02-21,10999,Diesel,VIC,car/14941386/jeep/cherokee/vic/sunshine/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2018,Ford,Ranger,Xlt 3.2 (4X4),Double Cab Pick Up,176028,Automatic,2026-05-26,31990,Diesel,VIC,car/14957900/ford/ranger/vic/moorabbin/dual-cab,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2016,Ford,Ranger,Xl 3.2 (4X4),Cab Chassis,151828,Manual,2027-02-02,22990,Diesel,VIC,car/14966422/ford/ranger/vic/moorabbin/single-cab,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2015,Holden,Captiva,5 Lt (Fwd),Wagon,200022,Automatic,2026-05-26,7999,Unleaded,VIC,car/14975830/holden/captiva/vic/altona-north/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2018,Ford,Transit Custom,300S (Swb),Van,148487,Automatic,,31990,Diesel,VIC,car/14946573/ford/transit-custom/vic/coburg-north/van,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2019,Land Rover,Discovery Sport,P200 S (147Kw),Wagon,55141,Automatic,2026-06-18,37869,Unleaded,VIC,car/14971509/land-rover/discovery-sport/vic/tullamarine/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2017,Volkswagen,Amarok,V6 Tdi 550 Ultimate,Dual Cab Utility,191653,Automatic,,23999,Diesel,VIC,car/14978976/volkswagen/amarok/vic/laverton-north/dual-cab,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2022,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,23525,Automatic,2026-05-11,31777,Hybrid,VIC,car/14926334/toyota/corolla/vic/heidelberg/hatchback,2026-03-03T02:37:45,toyota_corolla_ascent_sport_hybrid_auto_hatch_zwe211r,[OK]
2020,Ford,Ranger,Raptor 2.0 (4X4),Double Cab Pick Up,62127,Automatic,2026-11-05,58969,Diesel,VIC,car/14975644/ford/ranger/vic/tullamarine/dual-cab,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2022,Toyota,RAV4,Gx (2Wd) Hybrid,Wagon,43491,Automatic,,42990,Hybrid,VIC,car/14913604/toyota/rav4/vic/nunawading/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2024,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,51586,Automatic,,30444,Hybrid,VIC,car/14858229/toyota/corolla/vic/bundoora/hatchback,2026-03-03T02:37:45,toyota_corolla_ascent_sport_hybrid_auto_hatch_zwe219r,[OK]
2017,Renault,Koleos,Intens (4X4),Wagon,109528,Automatic,2026-06-07,18888,Premium,VIC,car/14959573/renault/koleos/vic/mitcham/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2023,Nissan,X-Trail,Ti-L (4Wd),Wagon,24359,Automatic,,43888,Unleaded,VIC,car/14905129/nissan/x-trail/vic/airport-west/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2021,Subaru,Outback,Awd,Wagon,42470,Automatic,2026-05-13,34777,Unleaded,VIC,car/14938252/subaru/outback/vic/heidelberg/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2010,Holden,Captiva,Cx (4X4),Wagon,188875,Automatic,2026-05-16,7999,Diesel,VIC,car/14958751/holden/captiva/vic/altona-north/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2012,Ferrari,California,,Convertible,17850,Automatic,2026-02-17,238888,Premium,VIC,car/14888693/ferrari/california/vic/laverton-north/convertible,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2022,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,68427,Automatic,2026-02-28,30888,Hybrid,VIC,car/14938267/toyota/corolla/vic/deer-park/hatchback,2026-03-03T02:37:45,toyota_corolla_ascent_sport_hybrid_auto_hatch_zwe211r,[OK]
2023,Toyota,RAV4,Gx (2Wd),Wagon,48186,Automatic,,38990,Unleaded,VIC,car/14930876/toyota/rav4/vic/camberwell/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2020,Hyundai,Tucson,Active (2Wd),Wagon,50928,Automatic,2026-12-23,27145,Unleaded,VIC,car/14962021/hyundai/tucson/vic/burwood/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2015,Nissan,X-Trail,St-L N-Trek (4X4),Wagon,150550,Automatic,,16980,Unleaded,VIC,car/14958540/nissan/x-trail/vic/cheltenham/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2022,BMW,X1,Xdrive20I,Wagon,30413,Automatic,2026-10-21,52988,Premium,VIC,car/14947923/bmw/x1/vic/oakleigh/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2023,Mercedes-Benz,GLC300,4Matic Mhev,Wagon,17837,Automatic,,82288,Premium,VIC,car/14941579/mercedes-benz/glc300/vic/oakleigh/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2015,Land Rover,Range Rover Sport,SDV6 HSE 4X4,SUV,129000,Automatic,2026-06-05,42888,Diesel,VIC,car/14939508/land-rover/range-rover-sport/vic/epping/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2023,Toyota,Kluger,Gxl Hybrid Awd,Wagon,26294,Automatic,,64888,Hybrid,VIC,car/14954527/toyota/kluger/vic/deer-park/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2021,Kia,Stonic,Gt Line,Wagon,70853,Automatic,2026-05-05,24995,Unleaded,VIC,car/14928657/kia/stonic/vic/burwood/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2020,Toyota,C-HR,Koba (2Wd) Hybrid,Wagon,61824,Automatic,,34990,Hybrid,VIC,car/14943506/toyota/c-hr/vic/camberwell/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2022,Toyota,Kluger,Grande Hybrid Awd,Wagon,70592,Automatic,2026-08-05,61777,Hybrid,VIC,car/14957338/toyota/kluger/vic/heidelberg/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2024,GWM,Haval Jolion,Lux,Wagon,18709,Automatic,2026-04-14,22950,Premium,VIC,car/14907444/gwm/haval-jolion/vic/nunawading/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2021,Ford,Ranger,Xlt 2.0 (4X4),Double Cab Pick Up,229555,Automatic,2026-08-09,29990,Diesel,VIC,car/14970482/ford/ranger/vic/brighton/dual-cab,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2022,Subaru,XV,2.0I-S Awd,Wagon,64155,Automatic,2026-06-01,32777,Unleaded,VIC,car/14957771/subaru/xv/vic/heidelberg/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2019,Toyota,RAV4,Gx (2Wd),Wagon,97452,Automatic,,32990,Unleaded,VIC,car/14938055/toyota/rav4/vic/nunawading/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2016,Honda,Odyssey,(HYBRID) RC4,SUV,99568,Automatic,,26990,Hybrid,VIC,car/14969277/honda/odyssey/vic/fawkner/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2022,Mazda,CX-8,Touring Sp (Fwd),Wagon,99170,Automatic,2026-06-01,33395,Unleaded,VIC,car/14961811/mazda/cx-8/vic/burwood/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2023,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,18667,Automatic,,33990,Hybrid,VIC,car/14937933/toyota/corolla/vic/nunawading/hatchback,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE_YEAR]
2025,Toyota,Fortuner,Gxl,Wagon,18579,Automatic,,63888,Diesel,VIC,car/14955242/toyota/fortuner/vic/oakleigh/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2014,Volkswagen,Amarok,Tdi420 Highline (4X4),Dual Cab Utility,223188,Automatic,2026-04-06,19997,Diesel,VIC,car/14923076/volkswagen/amarok/vic/fawkner/dual-cab,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2019,Ford,Ranger,Wildtrak 2.0 (4X4),Double Cab Pick Up,95454,Automatic,2026-04-10,41888,Diesel,VIC,car/14956839/ford/ranger/vic/oakleigh/dual-cab,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2023,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,20866,Automatic,,33990,Hybrid,VIC,car/14937931/toyota/corolla/vic/nunawading/hatchback,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE_YEAR]
2022,Toyota,Camry,Ascent Sport Hybrid,Sedan,83945,Automatic,,35588,Hybrid,VIC,car/14973821/toyota/camry/vic/oakleigh/sedan,2026-03-03T02:37:45,UNCLASSIFIED,[DISALLOWED_VARIANT]
2018,Mazda,3,Maxx Sport,Hatchback,15263,Automatic,2026-05-20,26490,Unleaded,VIC,car/14922324/mazda/3/vic/bentleigh/hatchback,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE_YEAR]
2021,Audi,Q5,45 Tfsi Quattro S Line Mhev,Sportback,73464,Automatic,2026-03-30,54999,Hybrid,VIC,car/14836395/audi/q5/vic/tullamarine/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2023,Subaru,Outback,Awd Touring,Wagon,39504,Automatic,,39890,Unleaded,VIC,car/14966406/subaru/outback/vic/laverton-north/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2022,Tesla,Model Y,Rear-Wheel Drive,Wagon,48512,Automatic,2026-08-12,46969,Electric,VIC,car/14975844/tesla/model-y/vic/tullamarine/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2023,Mitsubishi,Outlander,Ls 7 Seat (2Wd),Wagon,46304,Automatic,2026-07-30,36555,Unleaded,VIC,car/14928791/mitsubishi/outlander/vic/heidelberg/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2021,Hyundai,Tucson,Elite (Awd),Wagon,33247,Automatic,2026-10-06,33888,Unleaded,VIC,car/14950193/hyundai/tucson/vic/oakleigh/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2022,Toyota,Camry,Ascent,Sedan,55790,Automatic,2026-01-20,34990,Premium,VIC,car/14955224/toyota/camry/vic/brighton/sedan,2026-03-03T02:37:45,toyota_camry_ascent_petrol_auto_sedan_asv70r,[OK]
2018,Audi,Q7,50 Tdi Quattro Black Edition,Wagon,125388,Automatic,2026-09-27,47999,Diesel,VIC,car/14933546/audi/q7/vic/tullamarine/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2015,Nissan,X-Trail,St-L (Fwd),Wagon,207839,Automatic,2026-06-27,12499,Unleaded,VIC,car/14907564/nissan/x-trail/vic/altona-north/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2021,Subaru,Outback,Awd,Wagon,120282,Automatic,,29990,Unleaded,VIC,car/14955530/subaru/outback/vic/nunawading/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2023,Toyota,Camry,Ascent,Sedan,78472,Automatic,2025-12-07,35880,Premium,VIC,car/14844022/toyota/camry/vic/deer-park/sedan,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE_YEAR]
2021,Ford,Ranger,Xlt 3.2 (4X4),Double Cab Pick Up,110153,Automatic,2027-01-10,41990,Diesel,VIC,car/14952088/ford/ranger/vic/brighton/dual-cab,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2024,Hyundai,Kona,Hybrid N Line,Wagon,34610,Automatic,2026-05-10,39890,Hybrid,VIC,car/14965577/hyundai/kona/vic/essendon-fields/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2022,Kia,Stonic,Sport,Wagon,6610,Automatic,2026-05-27,26990,Unleaded,VIC,car/14928471/kia/stonic/vic/bentleigh/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2017,Toyota,Prius-C,Hybrid,Hatchback,106052,Automatic,,19990,Hybrid,VIC,car/14920613/toyota/prius-c/vic/coburg-north/hatchback,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2019,Nissan,X-Trail,St-L (2Wd),Wagon,81629,Automatic,,21790,Unleaded,VIC,car/14935489/nissan/x-trail/vic/laverton-north/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2016,Kia,Sorento,Platinum (4X4),Wagon,129447,Automatic,2026-08-24,22990,Diesel,VIC,car/14937870/kia/sorento/vic/brighton/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2023,Volkswagen,T-Cross,85Tfsi Life,Wagon,65199,Automatic,,22490,Premium,VIC,car/14855695/volkswagen/t-cross/vic/coburg-north/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2021,Volkswagen,Tiguan,Allspace 162 Tsi Highline,Wagon,86524,Automatic,2026-09-07,37969,Premium,VIC,car/14951898/volkswagen/tiguan/vic/tullamarine/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2023,Mini,Clubman,Cooper S Classic,Wagon,20513,Automatic,2026-06-27,51990,Premium,VIC,car/14889742/mini/clubman/vic/airport-west/wagon,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2007,Mitsubishi,Colt,Es,Hatchback,170443,Automatic,2026-07-29,5999,Unleaded,VIC,car/14910069/mitsubishi/colt/vic/altona-north/hatchback,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2023,MG,MG3,Core,Hatchback,36100,Automatic,2026-05-05,15990,Premium,VIC,car/14954692/mg/mg3/vic/coburg-north/hatchback,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2024,Toyota,Corolla Cross,Gx 2Wd,Wagon,21447,Automatic,2026-07-22,39555,Unleaded,VIC,car/14913961/toyota/corolla-cross/vic/heidelberg/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2022,Toyota,Yaris Cross,Gx Hybrid,Wagon,100441,Automatic,2026-04-30,27228,Hybrid,VIC,car/14947798/toyota/yaris-cross/vic/oakleigh/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2021,Nissan,X-Trail,Ti (4Wd),Wagon,130872,Automatic,2021-01-01,27888,Unleaded,VIC,car/14963035/nissan/x-trail/vic/blackburn/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2024,Mazda,CX-30,G20 Touring Le Vision (Fwd),Wagon,4210,Automatic,2026-06-30,39998,Unleaded,VIC,car/14889269/mazda/cx-30/vic/airport-west/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2018,Nissan,Qashqai,N-Tec,Wagon,69600,Automatic,2026-03-11,24800,Unleaded,VIC,car/14932054/nissan/qashqai/vic/essendon-fields/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2010,Ford,Fiesta,Econetic,Hatchback,231924,Manual,2026-06-21,6490,Diesel,VIC,car/14949215/ford/fiesta/vic/sunshine-north/hatchback,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2010,Ford,Mondeo,Titanium Tdci,Hatchback,233478,Automatic,2026-07-27,6499,Diesel,VIC,car/14897094/ford/mondeo/vic/altona-north/hatchback,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2024,Ford,F350,LIMITED,Ute Tray,10,Automatic,,275000,Diesel,VIC,car/14954661/ford/f350/vic/coburg-north/pickup,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2015,Nissan,Qashqai,St (4X2),Wagon,93126,Automatic,,17888,Unleaded,VIC,car/14934024/nissan/qashqai/vic/airport-west/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2024,Audi,Q3,35 Tfsi S Line,Sportback,22631,Automatic,2025-12-06,49999,Premium,VIC,car/14896068/audi/q3/vic/tullamarine/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2021,Subaru,Outback,Awd,Wagon,44049,Automatic,,33990,Unleaded,VIC,car/14925606/subaru/outback/vic/airport-west/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2019,Hyundai,Iload,3S Liftback,Van,105503,Automatic,,32990,Diesel,VIC,car/14961920/hyundai/iload/vic/coburg-north/van,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2020,Audi,Q3,40 Tfsi Quattro,Wagon,81466,Automatic,2026-09-30,39869,Premium,VIC,car/14971496/audi/q3/vic/tullamarine/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2021,Hyundai,Santa FE,Highlander Crdi (Awd),Wagon,48035,Automatic,2026-07-20,48777,Diesel,VIC,car/14916156/hyundai/santa-fe/vic/heidelberg/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2024,Ford,Mustang,Gt 5.0 V8,Fastback,5560,Automatic,2026-03-18,74888,Premium,VIC,car/14947961/ford/mustang/vic/oakleigh/coupe,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2022,Mercedes-Benz,GLA35,4Matic,Wagon,51736,Automatic,2026-11-30,57980,Premium,VIC,car/14963495/mercedes-benz/gla35/vic/blackburn/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2016,Mazda,CX-3,Maxx (Fwd),Wagon,149111,Automatic,2026-04-20,18990,Unleaded,VIC,car/14962226/mazda/cx-3/vic/brighton/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2015,Volkswagen,Golf,R Wolfsburg Edition,Wagon,142048,Automatic,2026-04-15,25888,Premium,VIC,car/14868195/volkswagen/golf/vic/bentleigh/wagon,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2013,Ford,Ranger,Xl 3.2 (4X4),Dual Cab Utility,28611,Automatic,2026-08-09,36490,Diesel,VIC,car/14954186/ford/ranger/vic/brighton/dual-cab,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2020,Mazda,3,G20 Evolve,Hatchback,68616,Automatic,2026-06-20,26880,Unleaded,VIC,car/14923034/mazda/3/vic/burwood/hatchback,2026-03-03T02:37:45,UNCLASSIFIED,[AMBIG_BADGE]
2022,Subaru,XV,2.0I-S Awd,Wagon,27500,Automatic,2026-04-16,34990,Unleaded,VIC,car/14875885/subaru/xv/vic/camberwell/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2024,Toyota,Kluger,Gx Hybrid Awd,Wagon,19111,Automatic,,59790,Hybrid,VIC,car/14847094/toyota/kluger/vic/camberwell/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2024,Mercedes-Benz,GLC300,4Matic,Wagon,22285,Automatic,,83868,Premium,VIC,car/14959958/mercedes-benz/glc300/vic/epping/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2020,Mercedes-Benz,CLA250,4Matic,Coupe,110695,Automatic,2026-04-14,46868,Premium,VIC,car/14964940/mercedes-benz/cla250/vic/epping/sedan,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2023,Mazda,CX-5,G25 Maxx Sport (Fwd),Wagon,54053,Automatic,2026-10-27,31450,Unleaded,VIC,car/14930247/mazda/cx-5/vic/moorabbin/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2016,Ford,Ranger,Wildtrak 3.2 (4X4),Dual Cab Pick-up,70409,Automatic,2026-04-17,38995,Diesel,VIC,car/14922038/ford/ranger/vic/bundoora/dual-cab,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
