event_date,event,url,price,previous_price,price_change,year,make,model,variant,body_type,odometer,transmission,rego,fuel_type,location
2026-01-25T18:47:02,sold,car/14789515/toyota/corolla/vic/west-footscray/sedan,17990,17990,,2017,Toyota,Corolla,Ascent,Sedan,156825,Automatic,2026-03-21,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14824102/toyota/camry/vic/braybrook/sedan,7999,7999,,2006,Toyota,Camry,Altise,Sedan,239897,Automatic,2026-01-15,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14886218/toyota/aurion/vic/braybrook/sedan,11999,11999,,2012,Toyota,Aurion,At-X,Sedan,257846,Automatic,2025-09-30,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14889447/toyota/corolla/vic/ringwood/hatchback,9950,9950,,2008,Toyota,Corolla,Ascent,Hatchback,184237,Automatic,2026-04-15,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14595099/toyota/kluger/vic/elsternwick/suv,68950,68950,,2024,Toyota,Kluger,Gxl Hybrid Awd,Wagon,31890,Automatic,,Hybrid,VIC
2026-01-25T18:47:02,sold,car/14552474/toyota/prius-c/vic/cranbourne-west/hatchback,16999,16999,,2016,Toyota,Prius-C,Hybrid,Hatchback,115428,Automatic,2025-08-15,Hybrid,VIC
2026-01-25T18:47:02,sold,car/14576958/toyota/camry/vic/bundoora/sedan,33444,33444,,2023,Toyota,Camry,Ascent,Sedan,50833,Automatic,2025-11-29,Premium,VIC
2026-01-25T18:47:02,sold,car/14818962/toyota/voxy/vic/campbellfield/estatecar,48500,48500,,2015,Toyota,Voxy,,Wagon,100123,Automatic,,Premium,VIC
2026-01-25T18:47:02,sold,car/14854916/toyota/prius-c/vic/laverton-north/hatchback,11999,11999,,2012,Toyota,Prius C,Hybrid,Hatchback,180000,Automatic,2026-02-23,Hybrid,VIC
2026-01-25T18:47:02,sold,car/14922362/toyota/kluger/vic/springvale/suv,24999,24999,,2015,Toyota,Kluger,Grande (4X4),Wagon,162000,Automatic,2026-10-29,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14806099/toyota/camry/vic/ringwood/sedan,11990,11990,,2009,Toyota,Camry,Altise,Sedan,128668,Automatic,2025-11-27,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14889679/toyota/corolla/vic/ringwood/hatchback,20999,20999,,2017,Toyota,Corolla,Zr,Hatchback,131040,Automatic,2026-02-24,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14881002/toyota/landcruiser-prado/vic/ringwood/suv,50990,50990,,2021,Toyota,Landcruiser Prado,Gx,Wagon,121598,Automatic,2026-02-21,Diesel,VIC
2026-01-25T18:47:02,sold,car/14917226/toyota/rav4/vic/ringwood/suv,32500,32500,,2022,Toyota,RAV4,Gx (2Wd),Wagon,81042,Automatic,2026-03-31,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14917233/toyota/camry/vic/ringwood/sedan,21990,21990,,2017,Toyota,Camry,Atara S,Sedan,99330,Automatic,2026-02-28,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14922771/toyota/echo/vic/footscray/hatchback,5990,5990,,2003,Toyota,Echo,,Hatchback,128732,Manual,,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14928869/toyota/camry/vic/tottenham/sedan,40888,40888,,2024,Toyota,Camry,Ascent,Sedan,52256,Automatic,,Premium,VIC
2026-01-25T18:47:02,sold,car/14923170/toyota/yaris/vic/braybrook/hatchback,6988,6988,,2008,Toyota,Yaris,Yrs,Hatchback,202685,Manual,2026-10-15,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14921616/toyota/corolla/vic/preston/hatchback,9500,9500,,2010,Toyota,Corolla,Ascent,Hatchback,212298,Automatic,2026-10-29,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14785765/toyota/corolla/vic/preston/sedan,17990,17990,,2017,Toyota,Corolla,Ascent,Sedan,119613,Automatic,2026-03-25,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14699797/toyota/crown/vic/maidstone/limousine,14995,14995,,2008,Toyota,Crown,ATHLETE,Sedan,95956,Automatic,,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14659625/toyota/kluger/vic/maidstone/suv,20489,20489,,2014,Toyota,Kluger,Gx (4X2),Wagon,207708,Automatic,2026-01-30,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14848445/toyota/camry/vic/preston/sedan,6500,6500,,2007,Toyota,Camry,Sportivo,Sedan,286202,Automatic,2026-03-29,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14758575/toyota/aqua/vic/maidstone/hatchback,13995,13995,,2012,Toyota,Aqua,G,Hatch,86336,Automatic,,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14734974/toyota/rukus/vic/footscray/wagon,7990,7990,,2011,Toyota,Rukus,Build 1,Wagon,224102,Automatic,,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14699799/toyota/landcruiser-prado/vic/maidstone/suv,29995,29995,,1998,Toyota,Landcruiser Prado,TX,SUV,167640,Automatic,,Diesel,VIC
2026-01-25T18:47:02,sold,car/14920514/toyota/landcruiser-prado/vic/tottenham/suv,53888,53888,,2018,Toyota,Landcruiser Prado,Gxl (4X4),Wagon,133591,Automatic,,Diesel,VIC
2026-01-25T18:47:02,sold,car/14919637/toyota/prius/vic/maidstone/hatchback,,,,2012,Toyota,Prius,ZVW30R,Hatch,112749,Automatic,,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14919295/toyota/camry/vic/preston/sedan,15880,15880,,2016,Toyota,Camry,Altise Hybrid,Sedan,105568,Automatic,2026-12-12,Hybrid,VIC
2026-01-25T18:47:02,sold,car/14919636/toyota/probox/vic/maidstone/suv,,,,2020,Toyota,Probox,G L,SUV,92770,Automatic,,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14928348/toyota/yaris-cross/vic/melbourne/suv,31990,31990,,2021,Toyota,Yaris Cross,URBAN,SUV,45568,,2026-05-23,Other,VIC
2026-01-25T18:47:02,sold,car/14928703/toyota/corolla-cross-hybrid/vic/south-melbourne/hatchback,48990,48990,,2024,Toyota,COROLLA CROSS HYBRID,COROLLA CROSS HYBRID ATMOS 2WD 2.0L AUTO CVT 5 DOOR HATCH,Hatch,34875,,,Hybrid,VIC
2026-01-25T18:47:02,sold,car/14924944/toyota/landcruiser-prado/vic/tottenham/suv,40888,40888,,2012,Toyota,Landcruiser Prado,Gxl (4X4),Wagon,96936,Automatic,2026-02-28,Diesel,VIC
2026-01-25T18:47:02,sold,car/14924745/toyota/rukus/vic/footscray/wagon,9650,9650,,2011,Toyota,Rukus,Build 3,Wagon,239691,Automatic,,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14928873/toyota/hilux/vic/tottenham/dual-cab,59888,59888,,2021,Toyota,Hilux,Rogue (4X4),Double Cab Pick Up,62820,Automatic,2026-05-19,Diesel,VIC
2026-01-25T18:47:02,sold,car/14921563/toyota/rav4/vic/preston/suv,18888,18888,,2017,Toyota,RAV4,Gx (4X4),Wagon,182303,Automatic,2026-10-31,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14923184/toyota/camry/vic/braybrook/sedan,5498,5498,,2003,Toyota,Camry,Altise,Sedan,382072,Automatic,2026-01-27,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14711372/toyota/hiace/vic/coburg-north/van,16990,16990,,2013,Toyota,HiAce,Lwb,Van,321030,Manual,2026-07-15,Diesel,VIC
2026-01-25T18:47:02,sold,car/14707679/toyota/hilux/vic/west-footscray/dual-cab,47990,47990,,2022,Toyota,Hilux,Sr5 (4X4),Double Cab Pick Up,192616,Automatic,2025-10-03,Diesel,VIC
2026-01-25T18:47:02,sold,car/14384751/toyota/sienta/vic/maidstone/van,16995,16995,,2016,Toyota,Sienta,HYBRID G,Commercial,100780,Automatic,,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14447433/toyota/corolla/vic/maidstone/suv,21995,21995,,2021,Toyota,Corolla,HYBRID GX,SUV,111639,Automatic,,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14704298/toyota/hiace/vic/melbourne/people-mover,51990,51990,,2018,Toyota,HiAce,Commuter,Bus,44937,Manual,2026-06-03,Diesel,VIC
2026-01-25T18:47:02,sold,car/14625364/toyota/corolla/vic/maidstone/suv,19995,19995,,2021,Toyota,Corolla,HYBRID EX,SUV,112238,Automatic,,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14384757/toyota/crown/vic/maidstone/limousine,19995,19995,,2015,Toyota,Crown,ROYAL,Sedan,101964,Automatic,,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14758601/toyota/corolla-cross/vic/maidstone/suv,34995,34995,,2022,Toyota,Corolla Cross,HYBRID G,SUV,55974,Automatic,,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14758543/toyota/corolla/vic/maidstone/suv,24995,24995,,2020,Toyota,Corolla,WXB FULL OPTION,SUV,100383,Automatic,,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14625358/toyota/corolla/vic/maidstone/limousine,20995,20995,,2021,Toyota,Corolla,HYBRID EX,Sedan,74038,Automatic,,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14699811/toyota/corolla/vic/maidstone/suv,19995,19995,,2022,Toyota,Corolla,HYBRID EX,SUV,101417,Automatic,,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14762948/toyota/c-hr/vic/st-kilda/wagon,25400,25400,,2018,Toyota,C-HR,G,Wagon,87850,,,,VIC
2026-01-25T18:47:02,sold,car/14373978/toyota/sienta/vic/maidstone/van,16995,16995,,2016,Toyota,Sienta,HYBRID G,Commercial,64790,Automatic,,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14300663/toyota/aurion/vic/west-footscray/sedan,9990,9990,,2012,Toyota,Aurion,At-X,Sedan,257500,Automatic,2025-05-15,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14719797/toyota/rukus/vic/footscray/wagon,10990,10990,,2010,Toyota,Rukus,Build 1,Wagon,165451,Automatic,,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14466733/toyota/noah/vic/maidstone/van,23995,23995,,2017,Toyota,Noah,HYBRID X,Commercial,103511,Automatic,,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14607455/toyota/camry/vic/west-footscray/sedan,16999,16999,,2017,Toyota,Camry,Atara Sx,Sedan,213299,Automatic,,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14607983/toyota/kluger/vic/elsternwick/suv,42750,42750,,2023,Toyota,Kluger,Gx Awd,Wagon,49336,Automatic,,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14789499/toyota/kluger/vic/west-footscray/suv,28990,28990,,2018,Toyota,Kluger,Gx (4X4),Wagon,190908,Automatic,,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14719080/toyota/rukus/vic/footscray/wagon,11990,11990,,2011,Toyota,Rukus,Build 1,Wagon,175654,Automatic,,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14433175/toyota/camry/vic/west-footscray/sedan,18990,18990,,2015,Toyota,Camry,Altise,Sedan,110579,Automatic,2025-07-15,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14719089/toyota/rav4/vic/footscray/suv,7650,7650,,2004,Toyota,RAV4,Cv (4X4),Wagon,287866,Automatic,,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14718442/toyota/camry/vic/south-melbourne/sedan,34990,34990,,2024,Toyota,Camry,Ascent,Sedan,24319,Automatic,2026-04-02,Premium,VIC
2026-01-25T18:47:02,sold,car/14876597/toyota/hiace/vic/elsternwick/van,42990,42990,,2020,Toyota,HiAce,Lwb Gl (Colours),Van,105369,Automatic,,Diesel,VIC
2026-01-25T18:47:02,sold,car/14886384/toyota/corolla/vic/braybrook/sedan,7999,7999,,2007,Toyota,Corolla,Ascent Sport,Sedan,174597,Automatic,2026-02-28,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14752659/toyota/rav4/vic/south-melbourne/suv,42480,42480,,2021,Toyota,RAV4,Gxl (Awd) Hybrid,Wagon,33417,Automatic,2026-05-28,Hybrid,VIC
2026-01-25T18:47:02,sold,car/14729176/toyota/yaris-cross/vic/melbourne/suv,41880,41880,,2024,Toyota,Yaris Cross,Urban Hybrid,Wagon,11674,Automatic,2026-03-09,Hybrid,VIC
2026-01-25T18:47:02,sold,car/14688276/toyota/hilux/vic/maidstone/single-cab,18989,18989,,2015,Toyota,Hilux,Workmate,Cab Chassis,186349,Automatic,2025-12-17,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14761235/toyota/hilux/vic/braybrook/dual-cab,14499,14499,,2009,Toyota,Hilux,Sr,Dual Cab Pick-up,254318,Manual,2025-12-19,Diesel,VIC
2026-01-25T18:47:02,sold,car/14665420/toyota/hilux/vic/preston/single-cab,34990,34990,,2022,Toyota,Hilux,Workmate (4X2),Cab Chassis,141224,Manual,2026-06-03,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14625352/toyota/c-hr/vic/maidstone/suv,23995,23995,,2018,Toyota,C-HR,G,SUV,108938,Automatic,,Unleaded,VIC
2026-01-25T18:47:02,sold,car/14752737/toyota/corolla/vic/st-kilda/wagon,21600,21600,,2020,Toyota,Corolla,Touring (Hybrid),Wagon,140000,,,,VIC
2026-01-25T18:47:02,sold,car/14625353/toyota/c-hr/vic/maidstone/suv,23995,23995,,2018,Toyota,C-HR,HYBRID G,SUV,105262,Automatic,,Unleaded,VIC
2026-01-28T04:26:19,price_change,car/14819458/toyota/yaris/vic/preston/hatchback,10000.0,9990,10.0,2015,Toyota,Yaris,Ascent,Hatchback,168227,Manual,2025-12-30,Unleaded,VIC
2026-01-28T04:26:19,price_change,car/14891931/toyota/corolla/vic/nunawading/hatchback,9500.0,9750,-250.0,2011,Toyota,Corolla,Levin Zr,Hatchback,113000,Manual,2026-07-12,Unleaded,VIC
2026-01-28T04:26:19,price_change,car/14924131/toyota/camry/vic/nunawading/sedan,9500.0,9999,-499.0,2010,Toyota,Camry,Hybrid,Sedan,267000,Automatic,2026-03-15,Hybrid,VIC
2026-01-28T04:26:19,price_change,car/14921852/toyota/camry/vic/preston/sedan,8888.0,8450,438.0,2012,Toyota,Camry,Altise,Sedan,268426,Automatic,2026-04-15,Unleaded,VIC
2026-01-28T04:26:19,price_change,car/14905401/toyota/hiace/vic/preston/othercar,27888.0,28888,-1000.0,2014,Toyota,HiAce,COMMUTER KDH223R MY14,OtherCar,268034,Automatic,,Diesel,VIC
2026-01-28T04:26:19,listed,car/14929489/toyota/corolla/vic/preston/hatchback,14990.0,,,2017,Toyota,Corolla,Ascent,Hatchback,187000,Automatic,2026-04-04,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14931025/toyota/corolla/vic/northcote/sedan,10499.0,,,2011,Toyota,Corolla,Ascent,Sedan,129000,Automatic,,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14929465/toyota/rav4/vic/nunawading/suv,22990.0,,,2018,Toyota,RAV4,Gx (4X4),Wagon,146356,Automatic,,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14929492/toyota/yaris/vic/preston/hatchback,14990.0,,,2014,Toyota,Yaris,Ascent,Hatchback,63400,Automatic,2026-08-30,Unleaded,VIC
2026-01-28T04:26:19,price_change,car/14920056/toyota/corolla/vic/nunawading/sedan,15250.0,15500,-250.0,2013,Toyota,Corolla,Ascent Sport,Sedan,123000,Automatic,2026-02-19,Unleaded,VIC
2026-01-28T04:26:19,price_change,car/14881168/toyota/rav4/vic/heidelberg/suv,51777.0,52555,-778.0,2024,Toyota,RAV4,Gxl (Awd) Hybrid,Wagon,17902,Automatic,2026-06-22,Hybrid,VIC
2026-01-28T04:26:19,price_change,car/14823019/toyota/hiace/vic/heidelberg/van,61777.0,62555,-778.0,2025,Toyota,HiAce,Lwb (4 Door Option),Van,45,Automatic,2026-05-25,Diesel,VIC
2026-01-28T04:26:19,listed,car/14898034/toyota/hiace/vic/nunawading/van,55990.0,,,2024,Toyota,HiAce,Lwb (4 Door Option),Van,1988,Automatic,2026-05-13,Diesel,VIC
2026-01-28T04:26:19,price_change,car/14878017/toyota/rav4/vic/heidelberg/suv,39777.0,40555,-778.0,2021,Toyota,RAV4,Gx (Awd) Hybrid,Wagon,47761,Automatic,2026-06-22,Hybrid,VIC
2026-01-28T04:26:19,price_change,car/14847721/toyota/camry/vic/heidelberg/sedan,31555.0,32777,-1222.0,2021,Toyota,Camry,Ascent,Sedan,46249,Automatic,2026-06-11,Unleaded,VIC
2026-01-28T04:26:19,price_change,car/14919088/toyota/hilux/vic/officer/dual-cab,36975.0,37975,-1000.0,2017,Toyota,Hilux,Sr (4X4),Dual Cab Chassis,110112,Automatic,,Diesel,VIC
2026-01-28T04:26:19,relisted,car/14919588/toyota/aurion/vic/coburg-north/sedan,9990.0,9990,,2008,Toyota,Aurion,Sportivo Zr6,Sedan,189043,Automatic,2026-10-07,Unleaded,VIC
2026-01-28T04:26:19,price_change,car/14892474/toyota/86/vic/south-morang/coupe,20444.0,21444,-1000.0,2013,Toyota,86,Gts,Coupe,168102,Manual,2026-01-15,Premium,VIC
2026-01-28T04:26:19,price_change,car/14576957/toyota/camry/vic/bundoora/sedan,33200.0,33444,-244.0,2023,Toyota,Camry,Ascent,Sedan,59755,Automatic,,Premium,VIC
2026-01-28T04:26:19,price_change,car/14917791/toyota/lc-military/vic/melbourne/pickup,147990.0,148990,-1000.0,2025,Toyota,LC MILITARY,LC MILITARY GXL 4.5L T DIESEL MANUAL DUAL CAB CHASSIS,Ute Tray,7736,Manual,,Other,VIC
2026-01-28T04:26:19,relisted,car/14595099/toyota/kluger/vic/elsternwick/suv,68950.0,68950,,2024,Toyota,Kluger,Gxl Hybrid Awd,Wagon,31890,Automatic,,Hybrid,VIC
2026-01-28T04:26:19,relisted,car/14576958/toyota/camry/vic/bundoora/sedan,33200.0,33444,-244.0,2023,Toyota,Camry,Ascent,Sedan,50833,Automatic,2025-11-29,Premium,VIC
2026-01-28T04:26:19,price_change,car/14576958/toyota/camry/vic/bundoora/sedan,33200.0,33444,-244.0,2023,Toyota,Camry,Ascent,Sedan,50833,Automatic,2025-11-29,Premium,VIC
2026-01-28T04:26:19,relisted,car/14917233/toyota/camry/vic/ringwood/sedan,21990.0,21990,,2017,Toyota,Camry,Atara S,Sedan,99330,Automatic,2026-02-28,Unleaded,VIC
2026-01-28T04:26:19,price_change,car/14431762/toyota/hilux/vic/ringwood/extra-cab,13999.0,13996,3.0,2012,Toyota,Hilux,Sr,X Cab Pickup,241334,Automatic,2025-06-28,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14743637/toyota/corolla/vic/laverton-north/hatchback,26499.0,,,2021,Toyota,Corolla,Sx Hybrid,Hatchback,60362,Automatic,,Hybrid,VIC
2026-01-28T04:26:19,relisted,car/14889679/toyota/corolla/vic/ringwood/hatchback,20999.0,20999,,2017,Toyota,Corolla,Zr,Hatchback,131040,Automatic,2026-02-24,Unleaded,VIC
2026-01-28T04:26:19,relisted,car/14881002/toyota/landcruiser-prado/vic/ringwood/suv,50990.0,50990,,2021,Toyota,Landcruiser Prado,Gx,Wagon,121598,Automatic,2026-02-21,Diesel,VIC
2026-01-28T04:26:19,listed,car/14867346/toyota/hiace/vic/coburg-north/van,43990.0,,,2019,Toyota,HiAce,Slwb,Van,143369,Automatic,,Diesel,VIC
2026-01-28T04:26:19,listed,car/14895079/toyota/hilux/vic/coburg-north/dual-cab,30990.0,,,2020,Toyota,Hilux,Workmate,Double Cab Pick Up,118943,Automatic,,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14859826/toyota/landcruiser-prado/vic/ferntree-gully/suv,59990.0,,,2022,Toyota,Landcruiser Prado,Gxl,Wagon,90831,Automatic,2026-04-27,Diesel,VIC
2026-01-28T04:26:19,price_change,car/14927284/toyota/corolla/vic/moorabbin/hatchback,15990.0,14888,1102.0,2013,Toyota,Corolla,Ascent Sport,Hatchback,124989,Automatic,2026-01-29,Unleaded,VIC
2026-01-28T04:26:19,price_change,car/14925964/toyota/hilux/vic/croydon/dual-cab,26888.0,25888,1000.0,2017,Toyota,Hilux,Workmate (4X4),Dual Cab Utility,124000,Automatic,2026-10-30,Diesel,VIC
2026-01-28T04:26:19,price_change,car/14770455/toyota/hiace/vic/deer-park/van,24999.0,25999,-1000.0,2012,Toyota,HiAce,Lwb,Van,117412,Automatic,2025-09-14,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14929855/toyota/corolla/vic/melbourne/sedan,33990.0,,,2024,Toyota,Corolla,Ascent Sport Hybrid,Sedan,21367,Automatic,,Hybrid,VIC
2026-01-28T04:26:19,listed,car/14929859/toyota/corolla/vic/melbourne/sedan,32990.0,,,2024,Toyota,Corolla,Sx,Sedan,26030,Automatic,,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14930133/toyota/yaris/vic/clayton-south/hatchback,14880.0,,,2017,Toyota,Yaris,Ascent,Hatchback,124469,Automatic,,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14930283/toyota/corolla/vic/melbourne/hatchback,18990.0,,,2014,Toyota,Corolla,Ascent Sport,Hatchback,95288,Automatic,2026-07-29,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14930486/toyota/corolla/vic/melbourne/hatchback,21990.0,,,2017,Toyota,Corolla,Ascent,Hatchback,49088,Automatic,2026-12-20,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14930487/toyota/hilux/vic/south-melbourne/single-cab,29990.0,,,2022,Toyota,Hilux,Workmate (4X2),Cab Chassis,90792,Automatic,2026-09-28,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14930705/toyota/hilux/vic/airport-west/single-cab,31788.0,,,2022,Toyota,Hilux,Workmate Hi-Rider (4X2),Cab Chassis,13150,Manual,2026-03-07,Diesel,VIC
2026-01-28T04:26:19,listed,car/14931053/toyota/hilux/vic/oakleigh-south/dual-cab,19990.0,,,2013,Toyota,Hilux,Sr5 (4X4),Dual Cab Pick-up,397449,Automatic,2026-03-21,Diesel,VIC
2026-01-28T04:26:19,listed,car/14929516/toyota/c-hr/vic/maidstone/suv,22990.0,,,2021,Toyota,C-HR,Koba (2Wd) Hybrid,Wagon,195200,Automatic,2025-12-16,Hybrid,VIC
2026-01-28T04:26:19,listed,car/14929339/toyota/landcruiser/vic/moorabbin/suv,34990.0,,,2011,Toyota,Landcruiser,Altitude Se,Wagon,489991,Automatic,2026-08-18,Diesel,VIC
2026-01-28T04:26:19,relisted,car/14928348/toyota/yaris-cross/vic/melbourne/suv,31990.0,31990,,2021,Toyota,Yaris Cross,URBAN,SUV,45568,,2026-05-23,Other,VIC
2026-01-28T04:26:19,listed,car/14929676/toyota/yaris/vic/elsternwick/hatchback,38990.0,,,2024,Toyota,Yaris,ZR HYBRID,Hatch,9951,,,Hybrid,VIC
2026-01-28T04:26:19,listed,car/14910630/toyota/hilux/vic/oakleigh/dual-cab,63888.0,,,2022,Toyota,Hilux,Sr5 (4X4),Double Cab Chassis,63488,Automatic,,Diesel,VIC
2026-01-28T04:26:19,listed,car/14847856/toyota/camry/vic/melbourne/sedan,30990.0,,,2021,Toyota,Camry,Ascent Sport Hybrid,Sedan,138626,Automatic,2026-03-03,Hybrid,VIC
2026-01-28T04:26:19,listed,car/14835196/toyota/hiace/vic/coburg-north/people-mover,48990.0,,,2018,Toyota,HiAce,Commuter (12 Seats),Bus,37782,Automatic,,Diesel,VIC
2026-01-28T04:26:19,listed,car/14900855/toyota/rav4/vic/coburg-north/suv,33990.0,,,2020,Toyota,RAV4,Gxl Awd Hybrid,Wagon,139325,Automatic,,Hybrid,VIC
2026-01-28T04:26:19,price_change,car/14678146/toyota/camry/vic/bundoora/sedan,33444.0,33750,-306.0,2023,Toyota,Camry,Ascent,Sedan,52523,Automatic,,Premium,VIC
2026-01-28T04:26:19,listed,car/14911769/toyota/landcruiser/vic/ferntree-gully/suv,53987.0,,,2009,Toyota,Landcruiser,Gxl (4X4),Wagon,213137,Automatic,,Diesel,VIC
2026-01-28T04:26:19,listed,car/14908335/toyota/kluger/vic/essendon-fields/suv,55888.0,,,2023,Toyota,Kluger,Gx Hybrid Awd,Wagon,25999,Automatic,2025-12-10,Hybrid,VIC
2026-01-28T04:26:19,price_change,car/14916848/toyota/rav4/vic/dingley-village/suv,9990.0,10450,-460.0,2007,Toyota,RAV4,Cruiser (4X4),Wagon,214000,Automatic,,Unleaded,VIC
2026-01-28T04:26:19,price_change,car/14907930/toyota/rukus/vic/maidstone/wagon,9989.0,10989,-1000.0,2010,Toyota,Rukus,Build 1,Wagon,197542,Automatic,2026-09-21,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14843916/toyota/landcruiser/vic/keysborough/dual-cab,88888.0,,,2024,Toyota,Landcruiser,Lc79 Workmate,Double Cab Chassis,1588,Automatic,2026-01-31,Diesel,VIC
2026-01-28T04:26:19,relisted,car/14789515/toyota/corolla/vic/west-footscray/sedan,17990.0,17990,,2017,Toyota,Corolla,Ascent,Sedan,156825,Automatic,2026-03-21,Unleaded,VIC
2026-01-28T04:26:19,price_change,car/14864359/toyota/hiace/vic/dandenong-south/van,24999.0,27999,-3000.0,2016,Toyota,HiAce,KDH221R,Commercial,160244,Automatic,,Diesel,VIC
2026-01-28T04:26:19,price_change,car/14852932/toyota/rav4/vic/deer-park/suv,58888.0,60888,-2000.0,2023,Toyota,RAV4,Edge (Awd),Wagon,15917,Automatic,,Unleaded,VIC
2026-01-28T04:26:19,price_change,car/14928096/toyota/corolla/vic/laverton-north/hatchback,13999.0,14999,-1000.0,2013,Toyota,Corolla,Ascent Sport,Hatchback,170351,Automatic,2026-03-21,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14922670/toyota/bz4x/vic/keysborough/suv,49970.0,,,2024,Toyota,BZ4X,Awd,Wagon,3233,Automatic,2026-04-30,Electric,VIC
2026-01-28T04:26:19,listed,car/14922671/toyota/corolla-cross/vic/keysborough/suv,41970.0,,,2024,Toyota,Corolla Cross,Gx 2Wd Hybrid,Wagon,22296,Automatic,2026-01-14,Hybrid,VIC
2026-01-28T04:26:19,listed,car/14922669/toyota/corolla-cross/vic/keysborough/suv,50970.0,,,2025,Toyota,Corolla Cross,Gxl 2Wd Hybrid,Wagon,8771,Automatic,2026-02-28,Hybrid,VIC
2026-01-28T04:26:19,listed,car/14916531/toyota/hilux/vic/laverton-north/dual-cab,68290.0,,,2024,Toyota,Hilux,Rogue 48V (4X4),Double Cab Pick Up,26123,Automatic,,Hybrid,VIC
2026-01-28T04:26:19,listed,car/14929687/toyota/kluger/vic/dandenong/suv,15990.0,,,2012,Toyota,Kluger,Kx-R (Fwd) 7 Seat,Wagon,139969,Automatic,,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14929362/toyota/rav4/vic/west-footscray/suv,17990.0,,,2013,Toyota,RAV4,Gx (4X4),Wagon,171948,Automatic,2026-11-14,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14929442/toyota/rav4/vic/maidstone/suv,11989.0,,,2011,Toyota,RAV4,Cv (2Wd),Wagon,277821,Automatic,,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14929482/toyota/landcruiser/vic/west-footscray/suv,49990.0,,,2005,Toyota,Landcruiser,Gxl (4X4),Wagon,253397,Automatic,2026-02-25,Diesel,VIC
2026-01-28T04:26:19,listed,car/14928503/toyota/landcruiser-prado/vic/keysborough/suv,93970.0,,,2025,Toyota,Landcruiser Prado,Gxl,Wagon,19944,Automatic,2026-03-07,Diesel,VIC
2026-01-28T04:26:19,listed,car/14923356/toyota/rav4/vic/altona-north/suv,12999.0,,,2010,Toyota,RAV4,Cv (2Wd),Wagon,187352,Automatic,2026-06-11,Unleaded,VIC
