scraped_at,url,row_index,bidding_details,bidder_name,bid_time,bid_price,bid_qty,win_qty,reserve_met
2026-01-09T03:28:15.819909,https://www.grays.com/lot/0001-10351965/motor-vehicles-motor-cycles/2021-hyundai-tucson-fwd-nx4-automatic-wagon,30,G.S - Tarneit VIC,G.S - Tarneit VIC,20/12/2025 5.48.22 PM AEDT,AU $ 809,1,0,True
2026-01-09T03:28:15.819909,https://www.grays.com/lot/0001-10351965/motor-vehicles-motor-cycles/2021-hyundai-tucson-fwd-nx4-automatic-wagon,31,P.S - Hartley NSW,P.S - Hartley NSW,20/12/2025 1.21.48 PM AEDT,AU $ 409,1,0,True
2026-01-09T03:28:15.819909,https://www.grays.com/lot/0001-10351965/motor-vehicles-motor-cycles/2021-hyundai-tucson-fwd-nx4-automatic-wagon,32,R.S - Marsden Park NSW,R.S - Marsden Park NSW,19/12/2025 10.33.30 PM AEDT,AU $ 209,1,0,True
2026-01-09T03:28:30.212515,https://www.grays.com/lot/0001-10351994/motor-vehicles-motor-cycles/2011-volkswagen-multivan-edition-25-132kw-t5-turbo-diesel-automatic,1,P.M - Lane Cove NSW,P.M - Lane Cove NSW,06/01/2026 9.45.03 PM AEDT,"AU $ 3,900",1,1,False
2026-01-09T03:28:30.212515,https://www.grays.com/lot/0001-10351994/motor-vehicles-motor-cycles/2011-volkswagen-multivan-edition-25-132kw-t5-turbo-diesel-automatic,2,A.M - Bondi Junction NSW,A.M - Bondi Junction NSW,07/01/2026 7.41.35 PM AEDT,"AU $ 3,900",1,0,False
2026-01-09T03:28:30.212515,https://www.grays.com/lot/0001-10351994/motor-vehicles-motor-cycles/2011-volkswagen-multivan-edition-25-132kw-t5-turbo-diesel-automatic,3,G.H - Barretta TAS,G.H - Barretta TAS,07/01/2026 4.55.57 PM AEDT,"AU $ 3,800",1,0,False
2026-01-09T03:28:30.212515,https://www.grays.com/lot/0001-10351994/motor-vehicles-motor-cycles/2011-volkswagen-multivan-edition-25-132kw-t5-turbo-diesel-automatic,4,Z.S - Epping VIC,Z.S - Epping VIC,05/01/2026 8.37.17 PM AEDT,"AU $ 1,700",1,0,False
2026-01-09T03:28:30.212515,https://www.grays.com/lot/0001-10351994/motor-vehicles-motor-cycles/2011-volkswagen-multivan-edition-25-132kw-t5-turbo-diesel-automatic,5,O.S - Pitt town NSW,O.S - Pitt town NSW,01/01/2026 6.28.56 AM AEDT,"AU $ 1,600",1,0,False
2026-01-09T03:28:30.212515,https://www.grays.com/lot/0001-10351994/motor-vehicles-motor-cycles/2011-volkswagen-multivan-edition-25-132kw-t5-turbo-diesel-automatic,6,R.O - Miranda NSW,R.O - Miranda NSW,27/12/2025 6.09.28 PM AEDT,"AU $ 1,565",1,0,False
2026-01-09T03:28:30.212515,https://www.grays.com/lot/0001-10351994/motor-vehicles-motor-cycles/2011-volkswagen-multivan-edition-25-132kw-t5-turbo-diesel-automatic,7,D.S - Truganina VIC,D.S - Truganina VIC,30/12/2025 10.23.57 PM AEDT,"AU $ 1,300",1,0,False
2026-01-09T03:28:30.212515,https://www.grays.com/lot/0001-10351994/motor-vehicles-motor-cycles/2011-volkswagen-multivan-edition-25-132kw-t5-turbo-diesel-automatic,8,P.R - Albion Park rail NSW,P.R - Albion Park rail NSW,27/12/2025 10.28.54 AM AEDT,"AU $ 1,000",1,0,False
2026-01-09T03:28:30.212515,https://www.grays.com/lot/0001-10351994/motor-vehicles-motor-cycles/2011-volkswagen-multivan-edition-25-132kw-t5-turbo-diesel-automatic,9,M.D - Mickleham VIC,M.D - Mickleham VIC,25/12/2025 11.19.09 PM AEDT,AU $ 509,1,0,False
2026-01-09T03:28:30.212515,https://www.grays.com/lot/0001-10351994/motor-vehicles-motor-cycles/2011-volkswagen-multivan-edition-25-132kw-t5-turbo-diesel-automatic,10,K.K - Ryde NSW,K.K - Ryde NSW,25/12/2025 10.52.50 AM AEDT,AU $ 409,1,0,False
2026-01-09T03:28:30.212515,https://www.grays.com/lot/0001-10351994/motor-vehicles-motor-cycles/2011-volkswagen-multivan-edition-25-132kw-t5-turbo-diesel-automatic,11,r.z - greenacre NSW,r.z - greenacre NSW,23/12/2025 5.23.47 PM AEDT,AU $ 309,1,0,False
2026-01-09T03:28:30.212515,https://www.grays.com/lot/0001-10351994/motor-vehicles-motor-cycles/2011-volkswagen-multivan-edition-25-132kw-t5-turbo-diesel-automatic,12,S.E - Gap Ridge WA,S.E - Gap Ridge WA,23/12/2025 3.10.27 PM AEDT,AU $ 209,1,0,False
2026-01-09T03:28:30.212515,https://www.grays.com/lot/0001-10351994/motor-vehicles-motor-cycles/2011-volkswagen-multivan-edition-25-132kw-t5-turbo-diesel-automatic,13,s.i - FINDON SA,s.i - FINDON SA,23/12/2025 12.52.26 PM AEDT,AU $ 109,1,0,False
2026-01-09T03:28:33.872729,https://www.grays.com/lot/0001-10352014/motor-vehicles-motor-cycles/2014-nissan-pathfinder-st-l-r52-cvt-7-seats-wagon,1,K.K - Guildford NSW,K.K - Guildford NSW,23/12/2025 12.49.38 AM AEDT,AU $ 809,1,1,False
2026-01-09T03:28:33.872729,https://www.grays.com/lot/0001-10352014/motor-vehicles-motor-cycles/2014-nissan-pathfinder-st-l-r52-cvt-7-seats-wagon,2,M.z - Minchinbury NSW,M.z - Minchinbury NSW,07/01/2026 7.33.43 PM AEDT,AU $ 809,1,0,False
2026-01-09T03:28:33.872729,https://www.grays.com/lot/0001-10352014/motor-vehicles-motor-cycles/2014-nissan-pathfinder-st-l-r52-cvt-7-seats-wagon,3,F.C - Noarlunga Downs SA,F.C - Noarlunga Downs SA,04/01/2026 2.01.20 AM AEDT,AU $ 609,1,0,False
2026-01-09T03:28:33.872729,https://www.grays.com/lot/0001-10352014/motor-vehicles-motor-cycles/2014-nissan-pathfinder-st-l-r52-cvt-7-seats-wagon,4,K.B - Upper Caboolture QLD,K.B - Upper Caboolture QLD,30/12/2025 8.05.31 AM AEDT,AU $ 509,1,0,False
2026-01-09T03:28:33.872729,https://www.grays.com/lot/0001-10352014/motor-vehicles-motor-cycles/2014-nissan-pathfinder-st-l-r52-cvt-7-seats-wagon,5,A.M - HILLSDALE NSW,A.M - HILLSDALE NSW,24/12/2025 9.10.44 PM AEDT,AU $ 409,1,0,False
2026-01-09T03:28:33.872729,https://www.grays.com/lot/0001-10352014/motor-vehicles-motor-cycles/2014-nissan-pathfinder-st-l-r52-cvt-7-seats-wagon,6,K.M - pendle hill NSW,K.M - pendle hill NSW,22/12/2025 12.18.25 AM AEDT,AU $ 209,1,0,False
2026-01-09T03:28:33.872729,https://www.grays.com/lot/0001-10352014/motor-vehicles-motor-cycles/2014-nissan-pathfinder-st-l-r52-cvt-7-seats-wagon,7,C.B - Ambarvale NSW,C.B - Ambarvale NSW,21/12/2025 10.30.39 PM AEDT,AU $ 109,1,0,False
2026-01-09T03:28:33.872729,https://www.grays.com/lot/0001-10352014/motor-vehicles-motor-cycles/2014-nissan-pathfinder-st-l-r52-cvt-7-seats-wagon,8,S.Y - Chipping Norton NSW,S.Y - Chipping Norton NSW,21/12/2025 10.16.48 PM AEDT,AU $ 9,1,0,False
2026-01-09T03:29:29.600287,https://www.grays.com/lot/0001-10352029/motor-vehicles-motor-cycles/2020-great-wall-steed-4x2-manual-dual-cab,1,M.Q - Amaroo ACT,M.Q - Amaroo ACT,07/01/2026 9.12.46 PM AEDT,"AU $ 4,309",1,1,True
2026-01-09T03:29:29.600287,https://www.grays.com/lot/0001-10352029/motor-vehicles-motor-cycles/2020-great-wall-steed-4x2-manual-dual-cab,2,K.A - blair athol NSW,K.A - blair athol NSW,07/01/2026 9.12.03 PM AEDT,"AU $ 4,209",1,0,True
2026-01-09T03:29:29.600287,https://www.grays.com/lot/0001-10352029/motor-vehicles-motor-cycles/2020-great-wall-steed-4x2-manual-dual-cab,3,P.C - Rosehill NSW,P.C - Rosehill NSW,07/01/2026 8.52.17 PM AEDT,"AU $ 3,909",1,0,True
2026-01-09T03:29:29.600287,https://www.grays.com/lot/0001-10352029/motor-vehicles-motor-cycles/2020-great-wall-steed-4x2-manual-dual-cab,4,S.S - Wakeley NSW,S.S - Wakeley NSW,07/01/2026 8.34.49 PM AEDT,"AU $ 3,609",1,0,True
2026-01-09T03:29:29.600287,https://www.grays.com/lot/0001-10352029/motor-vehicles-motor-cycles/2020-great-wall-steed-4x2-manual-dual-cab,5,A.K - Campsie NSW,A.K - Campsie NSW,07/01/2026 8.24.03 PM AEDT,"AU $ 3,409",1,0,True
2026-01-09T03:29:29.600287,https://www.grays.com/lot/0001-10352029/motor-vehicles-motor-cycles/2020-great-wall-steed-4x2-manual-dual-cab,6,a.f - Breakfast Point NSW,a.f - Breakfast Point NSW,07/01/2026 7.25.38 PM AEDT,"AU $ 3,000",1,0,True
2026-01-09T03:29:29.600287,https://www.grays.com/lot/0001-10352029/motor-vehicles-motor-cycles/2020-great-wall-steed-4x2-manual-dual-cab,7,R.G - Wheelers Hill VIC,R.G - Wheelers Hill VIC,07/01/2026 7.35.33 PM AEDT,"AU $ 2,709",1,0,True
2026-01-09T03:29:29.600287,https://www.grays.com/lot/0001-10352029/motor-vehicles-motor-cycles/2020-great-wall-steed-4x2-manual-dual-cab,8,N.K - CONISTON NSW,N.K - CONISTON NSW,07/01/2026 6.28.10 PM AEDT,"AU $ 1,909",1,0,True
2026-01-09T03:29:29.600287,https://www.grays.com/lot/0001-10352029/motor-vehicles-motor-cycles/2020-great-wall-steed-4x2-manual-dual-cab,9,L.I - Schofields NSW,L.I - Schofields NSW,07/01/2026 6.19.38 PM AEDT,"AU $ 1,709",1,0,True
2026-01-09T03:29:29.600287,https://www.grays.com/lot/0001-10352029/motor-vehicles-motor-cycles/2020-great-wall-steed-4x2-manual-dual-cab,10,s.K - Baulkham hills NSW,s.K - Baulkham hills NSW,07/01/2026 1.45.27 PM AEDT,"AU $ 1,609",1,0,True
2026-01-09T03:29:29.600287,https://www.grays.com/lot/0001-10352029/motor-vehicles-motor-cycles/2020-great-wall-steed-4x2-manual-dual-cab,11,L.K - SANS SOUCI NSW,L.K - SANS SOUCI NSW,07/01/2026 12.09.54 PM AEDT,"AU $ 1,509",1,0,True
2026-01-09T03:29:29.600287,https://www.grays.com/lot/0001-10352029/motor-vehicles-motor-cycles/2020-great-wall-steed-4x2-manual-dual-cab,12,J.K - Sans Souci NSW,J.K - Sans Souci NSW,06/01/2026 5.31.37 PM AEDT,"AU $ 1,409",1,0,True
2026-01-09T03:29:29.600287,https://www.grays.com/lot/0001-10352029/motor-vehicles-motor-cycles/2020-great-wall-steed-4x2-manual-dual-cab,13,h.c - St Andrews NSW,h.c - St Andrews NSW,06/01/2026 12.50.07 PM AEDT,"AU $ 1,309",1,0,True
2026-01-09T03:29:29.600287,https://www.grays.com/lot/0001-10352029/motor-vehicles-motor-cycles/2020-great-wall-steed-4x2-manual-dual-cab,14,A.M - Yowie Bay NSW,A.M - Yowie Bay NSW,05/01/2026 8.15.44 PM AEDT,"AU $ 1,209",1,0,True
2026-01-09T03:29:29.600287,https://www.grays.com/lot/0001-10352029/motor-vehicles-motor-cycles/2020-great-wall-steed-4x2-manual-dual-cab,15,R.D - Castle Hill NSW,R.D - Castle Hill NSW,04/01/2026 10.47.05 PM AEDT,"AU $ 1,109",1,0,True
2026-01-09T03:29:29.600287,https://www.grays.com/lot/0001-10352029/motor-vehicles-motor-cycles/2020-great-wall-steed-4x2-manual-dual-cab,16,D.O - Kallangur QLD,D.O - Kallangur QLD,04/01/2026 12.16.31 AM AEDT,"AU $ 1,009",1,0,True
2026-01-09T03:29:29.600287,https://www.grays.com/lot/0001-10352029/motor-vehicles-motor-cycles/2020-great-wall-steed-4x2-manual-dual-cab,17,s.f - kirkwood QLD,s.f - kirkwood QLD,03/01/2026 5.13.41 PM AEDT,AU $ 909,1,0,True
2026-01-09T03:29:29.600287,https://www.grays.com/lot/0001-10352029/motor-vehicles-motor-cycles/2020-great-wall-steed-4x2-manual-dual-cab,18,G.J - Broadbeach QLD,G.J - Broadbeach QLD,02/01/2026 12.29.59 PM AEDT,AU $ 709,1,0,True
2026-01-09T03:29:29.600287,https://www.grays.com/lot/0001-10352029/motor-vehicles-motor-cycles/2020-great-wall-steed-4x2-manual-dual-cab,19,A.T - MUDGEERABA QLD,A.T - MUDGEERABA QLD,29/12/2025 12.50.50 PM AEDT,AU $ 609,1,0,True
2026-01-09T03:29:29.600287,https://www.grays.com/lot/0001-10352029/motor-vehicles-motor-cycles/2020-great-wall-steed-4x2-manual-dual-cab,20,M.M - Ashfield NSW,M.M - Ashfield NSW,27/12/2025 11.22.33 PM AEDT,AU $ 509,1,0,True
2026-01-09T03:29:29.600287,https://www.grays.com/lot/0001-10352029/motor-vehicles-motor-cycles/2020-great-wall-steed-4x2-manual-dual-cab,21,B.M - North Haven SA,B.M - North Haven SA,26/12/2025 5.23.49 PM AEDT,AU $ 309,1,0,True
2026-01-09T03:29:29.600287,https://www.grays.com/lot/0001-10352029/motor-vehicles-motor-cycles/2020-great-wall-steed-4x2-manual-dual-cab,22,H.K - ROZELLE NSW,H.K - ROZELLE NSW,24/12/2025 1.42.59 PM AEDT,AU $ 109,1,0,True
2026-01-09T03:29:29.600287,https://www.grays.com/lot/0001-10352029/motor-vehicles-motor-cycles/2020-great-wall-steed-4x2-manual-dual-cab,23,M.M - Port Douglas QLD,M.M - Port Douglas QLD,24/12/2025 12.09.39 PM AEDT,AU $ 9,1,0,True
2026-01-09T03:30:54.359977,https://www.grays.com/lot/0001-10351961/motor-vehicles-motor-cycles/2021-toyota-kluger-4x2-gx-gsu70r-automatic-8-speed-7-seats-wagon,1,N.C - Brighton Le sands NSW,N.C - Brighton Le sands NSW,07/01/2026 7.50.19 PM AEDT,"AU $ 30,009",1,1,True
2026-01-09T03:30:54.359977,https://www.grays.com/lot/0001-10351961/motor-vehicles-motor-cycles/2021-toyota-kluger-4x2-gx-gsu70r-automatic-8-speed-7-seats-wagon,2,E.N - Corio VIC,E.N - Corio VIC,30/12/2025 7.27.19 PM AEDT,"AU $ 30,000",1,0,True
2026-01-09T03:30:54.359977,https://www.grays.com/lot/0001-10351961/motor-vehicles-motor-cycles/2021-toyota-kluger-4x2-gx-gsu70r-automatic-8-speed-7-seats-wagon,3,D.M - PORT MELBOURNE VIC,D.M - PORT MELBOURNE VIC,04/01/2026 5.12.06 PM AEDT,"AU $ 29,509",1,0,True
2026-01-09T03:30:54.359977,https://www.grays.com/lot/0001-10351961/motor-vehicles-motor-cycles/2021-toyota-kluger-4x2-gx-gsu70r-automatic-8-speed-7-seats-wagon,4,S.S - Wakeley NSW,S.S - Wakeley NSW,01/01/2026 7.56.46 PM AEDT,"AU $ 29,409",1,0,True
2026-01-09T03:30:54.359977,https://www.grays.com/lot/0001-10351961/motor-vehicles-motor-cycles/2021-toyota-kluger-4x2-gx-gsu70r-automatic-8-speed-7-seats-wagon,5,M.C - Castle hill NSW,M.C - Castle hill NSW,30/12/2025 7.56.42 PM AEDT,"AU $ 29,309",1,0,True
2026-01-09T03:30:54.359977,https://www.grays.com/lot/0001-10351961/motor-vehicles-motor-cycles/2021-toyota-kluger-4x2-gx-gsu70r-automatic-8-speed-7-seats-wagon,6,M.F - Wiley park NSW,M.F - Wiley park NSW,29/12/2025 9.35.48 PM AEDT,"AU $ 25,509",1,0,True
2026-01-09T03:30:54.359977,https://www.grays.com/lot/0001-10351961/motor-vehicles-motor-cycles/2021-toyota-kluger-4x2-gx-gsu70r-automatic-8-speed-7-seats-wagon,7,M.U - RAVENHALL VIC,M.U - RAVENHALL VIC,26/12/2025 10.18.41 PM AEDT,"AU $ 25,109",1,0,True
2026-01-09T03:30:54.359977,https://www.grays.com/lot/0001-10351961/motor-vehicles-motor-cycles/2021-toyota-kluger-4x2-gx-gsu70r-automatic-8-speed-7-seats-wagon,8,N.U - Davoren Park SA,N.U - Davoren Park SA,26/12/2025 3.06.02 AM AEDT,"AU $ 22,609",1,0,True
2026-01-09T03:30:54.359977,https://www.grays.com/lot/0001-10351961/motor-vehicles-motor-cycles/2021-toyota-kluger-4x2-gx-gsu70r-automatic-8-speed-7-seats-wagon,9,G.j - cannington WA,G.j - cannington WA,22/12/2025 10.54.01 PM AEDT,"AU $ 22,409",1,0,True
2026-01-09T03:30:54.359977,https://www.grays.com/lot/0001-10351961/motor-vehicles-motor-cycles/2021-toyota-kluger-4x2-gx-gsu70r-automatic-8-speed-7-seats-wagon,10,S.S - Greenfield park NSW,S.S - Greenfield park NSW,22/12/2025 10.41.28 PM AEDT,"AU $ 22,309",1,0,True
2026-01-09T03:30:54.359977,https://www.grays.com/lot/0001-10351961/motor-vehicles-motor-cycles/2021-toyota-kluger-4x2-gx-gsu70r-automatic-8-speed-7-seats-wagon,11,C.t - Liverpool NSW,C.t - Liverpool NSW,22/12/2025 7.21.39 AM AEDT,"AU $ 22,009",1,0,True
2026-01-09T03:30:54.359977,https://www.grays.com/lot/0001-10351961/motor-vehicles-motor-cycles/2021-toyota-kluger-4x2-gx-gsu70r-automatic-8-speed-7-seats-wagon,12,J.R - Rowville VIC,J.R - Rowville VIC,21/12/2025 8.08.38 PM AEDT,"AU $ 20,400",1,0,True
2026-01-09T03:30:54.359977,https://www.grays.com/lot/0001-10351961/motor-vehicles-motor-cycles/2021-toyota-kluger-4x2-gx-gsu70r-automatic-8-speed-7-seats-wagon,13,V.B - Cobbitty NSW,V.B - Cobbitty NSW,20/12/2025 9.02.10 PM AEDT,"AU $ 20,200",1,0,True
2026-01-09T03:30:54.359977,https://www.grays.com/lot/0001-10351961/motor-vehicles-motor-cycles/2021-toyota-kluger-4x2-gx-gsu70r-automatic-8-speed-7-seats-wagon,14,J.J - Blair Athol SA,J.J - Blair Athol SA,20/12/2025 2.36.24 PM AEDT,"AU $ 20,100",1,0,True
2026-01-09T03:30:54.359977,https://www.grays.com/lot/0001-10351961/motor-vehicles-motor-cycles/2021-toyota-kluger-4x2-gx-gsu70r-automatic-8-speed-7-seats-wagon,15,a.l - blaxcell NSW,a.l - blaxcell NSW,20/12/2025 11.39.31 AM AEDT,"AU $ 20,000",1,0,True
2026-01-09T03:30:54.359977,https://www.grays.com/lot/0001-10351961/motor-vehicles-motor-cycles/2021-toyota-kluger-4x2-gx-gsu70r-automatic-8-speed-7-seats-wagon,16,C.S - Roseville NSW,C.S - Roseville NSW,20/12/2025 10.01.53 AM AEDT,"AU $ 9,000",1,0,True
2026-01-09T03:30:54.359977,https://www.grays.com/lot/0001-10351961/motor-vehicles-motor-cycles/2021-toyota-kluger-4x2-gx-gsu70r-automatic-8-speed-7-seats-wagon,17,W.L - Parramatta NSW,W.L - Parramatta NSW,19/12/2025 7.37.13 PM AEDT,"AU $ 9,000",1,0,True
2026-01-09T03:30:54.359977,https://www.grays.com/lot/0001-10351961/motor-vehicles-motor-cycles/2021-toyota-kluger-4x2-gx-gsu70r-automatic-8-speed-7-seats-wagon,18,H.A - South Brisbane QLD,H.A - South Brisbane QLD,20/12/2025 12.01.11 AM AEDT,"AU $ 8,900",1,0,True
2026-01-09T03:30:54.359977,https://www.grays.com/lot/0001-10351961/motor-vehicles-motor-cycles/2021-toyota-kluger-4x2-gx-gsu70r-automatic-8-speed-7-seats-wagon,19,H.A - PARAFIELD GARDENS SA,H.A - PARAFIELD GARDENS SA,19/12/2025 11.27.48 PM AEDT,"AU $ 8,800",1,0,True
2026-01-09T03:30:54.359977,https://www.grays.com/lot/0001-10351961/motor-vehicles-motor-cycles/2021-toyota-kluger-4x2-gx-gsu70r-automatic-8-speed-7-seats-wagon,20,P.P - St marys NSW,P.P - St marys NSW,19/12/2025 10.35.28 PM AEDT,"AU $ 8,600",1,0,True
2026-01-09T03:30:54.359977,https://www.grays.com/lot/0001-10351961/motor-vehicles-motor-cycles/2021-toyota-kluger-4x2-gx-gsu70r-automatic-8-speed-7-seats-wagon,21,R.S - Marsden Park NSW,R.S - Marsden Park NSW,19/12/2025 10.32.51 PM AEDT,"AU $ 8,300",1,0,True
2026-01-09T03:30:54.359977,https://www.grays.com/lot/0001-10351961/motor-vehicles-motor-cycles/2021-toyota-kluger-4x2-gx-gsu70r-automatic-8-speed-7-seats-wagon,22,M.R - Liverpool NSW,M.R - Liverpool NSW,19/12/2025 9.09.02 PM AEDT,"AU $ 8,200",1,0,True
2026-01-09T03:30:54.359977,https://www.grays.com/lot/0001-10351961/motor-vehicles-motor-cycles/2021-toyota-kluger-4x2-gx-gsu70r-automatic-8-speed-7-seats-wagon,23,K.N - MORPHETT VALE SA,K.N - MORPHETT VALE SA,19/12/2025 2.41.11 PM AEDT,"AU $ 3,800",1,0,True
2026-01-09T03:30:54.359977,https://www.grays.com/lot/0001-10351961/motor-vehicles-motor-cycles/2021-toyota-kluger-4x2-gx-gsu70r-automatic-8-speed-7-seats-wagon,24,G.P - Dandenong VIC,G.P - Dandenong VIC,19/12/2025 12.03.36 PM AEDT,"AU $ 3,500",1,0,True
2026-01-09T03:30:54.359977,https://www.grays.com/lot/0001-10351961/motor-vehicles-motor-cycles/2021-toyota-kluger-4x2-gx-gsu70r-automatic-8-speed-7-seats-wagon,25,s.f - kirkwood QLD,s.f - kirkwood QLD,19/12/2025 8.59.49 AM AEDT,"AU $ 3,333",1,0,True
2026-01-09T03:30:54.359977,https://www.grays.com/lot/0001-10351961/motor-vehicles-motor-cycles/2021-toyota-kluger-4x2-gx-gsu70r-automatic-8-speed-7-seats-wagon,26,T.M - Smithfield QLD,T.M - Smithfield QLD,19/12/2025 2.51.20 AM AEDT,"AU $ 1,000",1,0,True
2026-01-09T03:30:54.359977,https://www.grays.com/lot/0001-10351961/motor-vehicles-motor-cycles/2021-toyota-kluger-4x2-gx-gsu70r-automatic-8-speed-7-seats-wagon,27,T.H - Macquarie Fields NSW,T.H - Macquarie Fields NSW,18/12/2025 9.56.25 PM AEDT,AU $ 509,1,0,True
2026-01-09T03:30:54.359977,https://www.grays.com/lot/0001-10351961/motor-vehicles-motor-cycles/2021-toyota-kluger-4x2-gx-gsu70r-automatic-8-speed-7-seats-wagon,28,R.M - Voyager point NSW,R.M - Voyager point NSW,18/12/2025 5.50.50 PM AEDT,AU $ 309,1,0,True
2026-01-09T03:30:54.359977,https://www.grays.com/lot/0001-10351961/motor-vehicles-motor-cycles/2021-toyota-kluger-4x2-gx-gsu70r-automatic-8-speed-7-seats-wagon,29,W.A - Hoppers Crossing VIC,W.A - Hoppers Crossing VIC,18/12/2025 5.47.52 PM AEDT,AU $ 209,1,0,True
2026-01-09T03:30:54.359977,https://www.grays.com/lot/0001-10351961/motor-vehicles-motor-cycles/2021-toyota-kluger-4x2-gx-gsu70r-automatic-8-speed-7-seats-wagon,30,M.B - Revesby NSW,M.B - Revesby NSW,18/12/2025 5.06.13 PM AEDT,AU $ 9,1,0,True
2026-01-09T03:32:42.859887,https://www.grays.com/lot/0001-10352028/motor-vehicles-motor-cycles/2013-jeep-grand-cherokee-limited-wk-turbo-diesel-automatic-8-speed-wagon,1,W.S - Box Hill NSW,W.S - Box Hill NSW,07/01/2026 8.39.22 PM AEDT,"AU $ 3,109",1,1,True
2026-01-09T03:32:42.859887,https://www.grays.com/lot/0001-10352028/motor-vehicles-motor-cycles/2013-jeep-grand-cherokee-limited-wk-turbo-diesel-automatic-8-speed-wagon,2,A.M - ROSEHILL NSW,A.M - ROSEHILL NSW,07/01/2026 8.49.10 PM AEDT,"AU $ 3,109",1,0,True
2026-01-09T03:32:42.859887,https://www.grays.com/lot/0001-10352028/motor-vehicles-motor-cycles/2013-jeep-grand-cherokee-limited-wk-turbo-diesel-automatic-8-speed-wagon,3,C.R - CARDIFF NSW,C.R - CARDIFF NSW,07/01/2026 8.21.59 PM AEDT,"AU $ 2,809",1,0,True
2026-01-09T03:32:42.859887,https://www.grays.com/lot/0001-10352028/motor-vehicles-motor-cycles/2013-jeep-grand-cherokee-limited-wk-turbo-diesel-automatic-8-speed-wagon,4,T.T - Moorebank NSW,T.T - Moorebank NSW,07/01/2026 8.16.25 PM AEDT,"AU $ 2,509",1,0,True
2026-01-09T03:32:42.859887,https://www.grays.com/lot/0001-10352028/motor-vehicles-motor-cycles/2013-jeep-grand-cherokee-limited-wk-turbo-diesel-automatic-8-speed-wagon,5,A.F - Merrylands NSW,A.F - Merrylands NSW,06/01/2026 8.44.55 PM AEDT,"AU $ 1,809",1,0,True
2026-01-09T03:32:42.859887,https://www.grays.com/lot/0001-10352028/motor-vehicles-motor-cycles/2013-jeep-grand-cherokee-limited-wk-turbo-diesel-automatic-8-speed-wagon,6,K.R - Waterford QLD,K.R - Waterford QLD,03/01/2026 4.30.35 AM AEDT,"AU $ 1,709",1,0,True
2026-01-09T03:32:42.859887,https://www.grays.com/lot/0001-10352028/motor-vehicles-motor-cycles/2013-jeep-grand-cherokee-limited-wk-turbo-diesel-automatic-8-speed-wagon,7,T.C - PIALBA QLD,T.C - PIALBA QLD,02/01/2026 2.42.15 PM AEDT,"AU $ 1,609",1,0,True
2026-01-09T03:32:42.859887,https://www.grays.com/lot/0001-10352028/motor-vehicles-motor-cycles/2013-jeep-grand-cherokee-limited-wk-turbo-diesel-automatic-8-speed-wagon,8,M.H - Craigieburn VIC,M.H - Craigieburn VIC,01/01/2026 11.59.11 AM AEDT,"AU $ 1,509",1,0,True
2026-01-09T03:32:42.859887,https://www.grays.com/lot/0001-10352028/motor-vehicles-motor-cycles/2013-jeep-grand-cherokee-limited-wk-turbo-diesel-automatic-8-speed-wagon,9,M.M - Ashfield NSW,M.M - Ashfield NSW,27/12/2025 11.25.54 PM AEDT,"AU $ 1,409",1,0,True
2026-01-09T03:32:42.859887,https://www.grays.com/lot/0001-10352028/motor-vehicles-motor-cycles/2013-jeep-grand-cherokee-limited-wk-turbo-diesel-automatic-8-speed-wagon,10,G.B - South Brisbane QLD,G.B - South Brisbane QLD,26/12/2025 7.13.11 PM AEDT,"AU $ 1,309",1,0,True
2026-01-09T03:32:42.859887,https://www.grays.com/lot/0001-10352028/motor-vehicles-motor-cycles/2013-jeep-grand-cherokee-limited-wk-turbo-diesel-automatic-8-speed-wagon,11,n.a - Katoomba NSW,n.a - Katoomba NSW,24/12/2025 9.05.24 PM AEDT,"AU $ 1,300",1,0,True
2026-01-09T03:32:42.859887,https://www.grays.com/lot/0001-10352028/motor-vehicles-motor-cycles/2013-jeep-grand-cherokee-limited-wk-turbo-diesel-automatic-8-speed-wagon,12,W.T - Mystic Park VIC,W.T - Mystic Park VIC,23/12/2025 2.17.16 PM AEDT,AU $ 9,1,0,True
2026-01-09T03:32:49.377215,https://www.grays.com/lot/0001-10352029/motor-vehicles-motor-cycles/2020-great-wall-steed-4x2-manual-dual-cab,1,M.Q - Amaroo ACT,M.Q - Amaroo ACT,07/01/2026 9.12.46 PM AEDT,"AU $ 4,309",1,1,True
2026-01-09T03:32:49.377215,https://www.grays.com/lot/0001-10352029/motor-vehicles-motor-cycles/2020-great-wall-steed-4x2-manual-dual-cab,2,K.A - blair athol NSW,K.A - blair athol NSW,07/01/2026 9.12.03 PM AEDT,"AU $ 4,209",1,0,True
2026-01-09T03:32:49.377215,https://www.grays.com/lot/0001-10352029/motor-vehicles-motor-cycles/2020-great-wall-steed-4x2-manual-dual-cab,3,P.C - Rosehill NSW,P.C - Rosehill NSW,07/01/2026 8.52.17 PM AEDT,"AU $ 3,909",1,0,True
2026-01-09T03:32:49.377215,https://www.grays.com/lot/0001-10352029/motor-vehicles-motor-cycles/2020-great-wall-steed-4x2-manual-dual-cab,4,S.S - Wakeley NSW,S.S - Wakeley NSW,07/01/2026 8.34.49 PM AEDT,"AU $ 3,609",1,0,True
