snapshot_ts,url,price_text,price_numeric,bids_numeric,time_remaining_text,time_remaining_hours,status,location,location_state,auction_site
2026-04-17T20:42:39.377614+00:00,https://www.grays.com/lot/0001-50715352/motor-vehicles-motor-cycles/2018-toyota-landcruiser-prado-gx-gdj150r-turbo-diesel-automatic-wagon,7700.0,7700.0,87,1d 13h 17m23s,37.29,Active,qld,QLD,lot
2026-04-17T20:42:47.194944+00:00,https://www.grays.com/lot/0001-50715353/motor-vehicles-motor-cycles/2021-toyota-hiace-gl-gdh320r-turbo-diesel-automatic-11-seats-bus,47200.0,47200.0,133,1d 13h 17m15s,37.288,Active,qld,QLD,lot
2026-04-17T20:42:55.127212+00:00,https://www.grays.com/lot/0001-50715355/motor-vehicles-motor-cycles/2015-jeep-grand-cherokee-limited-wk-turbo-diesel-automatic-8-speed-wagon,309.0,309.0,5,1d 13h 17m7s,37.285,Active,qld,QLD,lot
2026-04-17T20:43:03.878207+00:00,https://www.grays.com/lot/0001-50715356/motor-vehicles-motor-cycles/2019-mitsubishi-triton-4wd-manual-6-speed-dual-cab-chassis,2600.0,2600.0,46,2d 13h 16m58s,61.283,Active,qld,QLD,lot
2026-04-17T20:43:12.686744+00:00,https://www.grays.com/lot/0001-50715357/motor-vehicles-motor-cycles/2011-mitsubishi-triton-4x2-gl-mn-manual-cab-chassis,2550.0,2550.0,26,1d 13h 16m50s,37.281,Active,qld,QLD,lot
2026-04-17T20:43:21.012861+00:00,https://www.grays.com/lot/0001-50715359/motor-vehicles-motor-cycles/2008-mercedes-benz-m-class-ml280-cdi-w164-turbo-diesel-automatic-wagon,309.0,309.0,6,1d 13h 16m41s,37.278,Active,qld,QLD,lot
2026-04-17T20:43:28.450073+00:00,https://www.grays.com/lot/0001-50715360/motor-vehicles-motor-cycles/1993-bmw-318is-e36-automatic-coupe,109.0,109.0,3,4d 13h 16m33s,109.276,Active,qld,QLD,lot
2026-04-17T20:43:35.691109+00:00,https://www.grays.com/lot/0001-50715361/motor-vehicles-motor-cycles/2010-mazda-6-diesel-gh-turbo-diesel-manual-wagon,409.0,409.0,12,1d 13h 16m27s,37.274,Active,qld,QLD,lot
2026-04-17T20:43:43.185019+00:00,https://www.grays.com/lot/0001-50715362/motor-vehicles-motor-cycles/2010-kia-grand-carnival-si-vq-automatic-8-seats-people-mover,9.0,9.0,0,4d 13h 16m19s,109.272,Active,qld,QLD,lot
2026-04-17T20:43:50.516796+00:00,https://www.grays.com/lot/0001-50715363/motor-vehicles-motor-cycles/2010-holden-barina-spark-cd-mj-manual-hatchback,9.0,9.0,0,4d 13h 16m12s,109.27,Active,qld,QLD,lot
2026-04-17T20:43:58.416042+00:00,https://www.grays.com/lot/0001-50715364/motor-vehicles-motor-cycles/2013-ford-fiesta-sport-wz-manual-hatchback,9.0,9.0,1,4d 13h 16m4s,109.268,Active,qld,QLD,lot
2026-04-17T20:44:06.078797+00:00,https://www.grays.com/lot/0001-50715368/motor-vehicles-motor-cycles/2012-hyundai-i30cw-sx-fd-turbo-diesel-manual-wagon,9.0,9.0,0,4d 13h 15m56s,109.266,Active,qld,QLD,lot
2026-04-17T20:44:13.630666+00:00,https://www.grays.com/lot/0001-50715369/motor-vehicles-motor-cycles/2014-nissan-pulsar-st-c12-cvt-hatchback,9.0,9.0,1,4d 13h 15m49s,109.264,Active,qld,QLD,lot
2026-04-17T20:44:20.931159+00:00,https://www.grays.com/lot/0001-50715370/motor-vehicles-motor-cycles/2015-mazda-cx-5-akera-ke-turbo-diesel-automatic-wagon,9.0,9.0,1,4d 13h 15m42s,109.262,Active,qld,QLD,lot
2026-04-17T20:44:28.615877+00:00,https://www.grays.com/lot/0001-50715371/motor-vehicles-motor-cycles/2010-nissan-navara-st-4x4-d40-turbo-diesel-automatic-dual-cab,9.0,9.0,2,3d 13h 15m32s,85.259,Active,qld,QLD,lot
2026-04-17T20:44:36.121405+00:00,https://www.grays.com/lot/0001-50715372/motor-vehicles-motor-cycles/2012-honda-cr-v-4wd-vti-s-rm-automatic-wagon,9.0,9.0,0,3d 13h 15m27s,85.257,Active,qld,QLD,lot
2026-04-17T20:44:43.438899+00:00,https://www.grays.com/lot/0001-50715373/motor-vehicles-motor-cycles/2025-ford-ranger-wildtrak-4x4-py-turbo-diesel-10-auto-dual-cab,30500.0,30500.0,135,3d 13h 15m18s,85.255,Active,qld,QLD,lot
