url,year,make,model,variant,body_type,fuel_type,transmission,badge_raw,drivetrain_raw,strict_group,strict_reason
https://www.grays.com/lot/0001-50712358/motor-vehicles-motor-cycles/2005-toyota-landcruiser-4x4-hzj105r-manual-wagon,2005,TOYOTA,Landcruiser,(4x4) HZJ105R,Wagon,Diesel,Manual,4x4,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-9061507/motor-vehicles-motor-cycles/2007-toyota-kluger-grande-4x4-gsu45r-automatic-7-seats-wagon,2007,TOYOTA,Kluger,Grande (4x4) GSU45R,Wagon,Petrol,Automatic,grande 4x4,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-9061510/motor-vehicles-motor-cycles/2011-toyota-kluger-grande-4x4-gsu45r-automatic-7-seats-wagon,2011,TOYOTA,Kluger,Grande (4x4) GSU45R,Wagon,Petrol,Automatic,grande 4x4,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-9061527/motor-vehicles-motor-cycles/2003-toyota-rav-4-cv-4x4-aca23r-manual-wagon,2003,TOYOTA,Rav,4 CV (4x4) ACA23R,Wagon,Petrol,Manual,cv 4x4,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-50515968/motor-vehicles-motor-cycles/2008-toyota-rav-4-cruiser-4x4-automatic-wagon,2008,TOYOTA,Rav,4 Cruiser (4x4),Wagon,Petrol,Automatic,cruiser 4x4,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21052431/motor-vehicles-motor-cycles/2007-toyota-corolla-conquest-zre152r-automatic-sedan,2007,TOYOTA,Corolla,Conquest ZRE152R,Sedan,Petrol,Automatic,conquest,,,NO_MATCH
https://www.grays.com/lot/0001-50712302/motor-vehicles-motor-cycles/2013-toyota-hilux-workmate-tgn16r-automatic-cab-chassis,2013,TOYOTA,Hilux,Workmate TGN16R,Cab Chassis,Petrol,Automatic,workmate,,,NO_MATCH
https://www.grays.com/lot/0001-9061589/motor-vehicles-motor-cycles/2007-toyota-hilux-4x2-workmate-tgn16r-manual-dual-cab,2007,TOYOTA,Hilux,4x2 Workmate TGN16R Dual,Cab Chassis,Petrol,Manual,4x2 workmate,fwd,,NO_MATCH
https://www.grays.com/lot/0001-50712364/motor-vehicles-motor-cycles/2010-toyota-hilux-sr5-4x4-kun26r-turbo-diesel-automatic-dual-cab,2010,TOYOTA,Hilux,SR5 (4x4) KUN26R Dual,Dual Cab,Diesel,Automatic,sr5 4x4,4x4,,NO_MATCH
https://www.grays.com/lot/0001-21052398/motor-vehicles-motor-cycles/2005-toyota-hilux-sr5-4x4-ggn25r-manual-ute,2005,TOYOTA,Hilux,SR5 (4x4) GGN25R,Ute,Petrol,Manual,sr5 4x4,4x4,,NO_MATCH
https://www.grays.com/lot/0001-10349652/motor-vehicles-motor-cycles/2017-toyota-hilux-4x4-sr-gun126r-turbo-diesel-automatic-crew-cab-chassis,2017,TOYOTA,Hilux,4x4 SR GUN126R,Crew Cab Chassis,Diesel,Automatic,4x4 sr,4x4,,NO_MATCH
https://www.grays.com/lot/0001-21052310/motor-vehicles-motor-cycles/2006-toyota-camry-sportivo-acv40r-automatic-sedan,2006,TOYOTA,Camry,Sportivo ACV40R,Sedan,Petrol,Automatic,sportivo,,,NO_MATCH
https://www.grays.com/lot/0001-21052385/motor-vehicles-motor-cycles/2011-toyota-avalon-gxi-mcx10r-automatic-sedan,2003,TOYOTA,Avalon,GXI MCX10R,Sedan,Petrol,Automatic,gxi,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21052450/motor-vehicles-motor-cycles/2004-toyota-corolla-ascent-sport-zze123r-manual-sedan,2004,TOYOTA,Corolla,Ascent Sport ZZE123R,Sedan,Petrol,Manual,ascent sport,,,NO_MATCH
https://www.grays.com/lot/0001-9061611/motor-vehicles-motor-cycles/2005-toyota-kluger-cv-automatic-7-seats-wagon,2005,TOYOTA,Kluger,CV,Wagon,Petrol,Automatic,cv,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-9061613/motor-vehicles-motor-cycles/2010-toyota-rukus-build-1-aze151r-automatic-hatchback,2010,TOYOTA,Rukus,BUILD 1 AZE151R,Hatchback,Petrol,Automatic,build,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21052468/motor-vehicles-motor-cycles/2007-toyota-corolla-ascent-zre152r-automatic-sedan,2007,TOYOTA,Corolla,Ascent ZRE152R,Sedan,Petrol,Automatic,ascent,,,NO_MATCH
https://www.grays.com/lot/0001-21052485/motor-vehicles-motor-cycles/2014-toyota-kluger-4x2-gx-gsu50r-automatic-7-seats-wagon,2014,TOYOTA,Kluger,4X2 GX GSU50R,Wagon,Petrol,Automatic,4x2 gx,fwd,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21052545/motor-vehicles-motor-cycles/2006-toyota-corolla-ascent-zze123r-manual-sedan,2006,TOYOTA,Corolla,Ascent ZZE123R,Sedan,Petrol,Manual,ascent,,,NO_MATCH
https://www.grays.com/lot/0001-21052553/motor-vehicles-motor-cycles/2005-toyota-corolla-ascent-sport-zze123r-automatic-sedan,2005,TOYOTA,Corolla,Ascent Sport ZZE123R,Sedan,Petrol,Automatic,ascent sport,,,NO_MATCH
https://www.grays.com/lot/0001-10349672/motor-vehicles-motor-cycles/2005-toyota-corolla-conquest-seca-zze123r-manual-hatchback,2005,TOYOTA,Corolla,Conquest Seca ZZE123R,Hatchback,Petrol,Manual,conquest seca,,,NO_MATCH
https://www.grays.com/lot/0001-21052569/motor-vehicles-motor-cycles/2012-toyota-landcruiser-gxl-4x4-vdj79r-turbo-diesel-manual,2012,TOYOTA,Landcruiser,GXL (4x4) VDJ79R,Crew Cab Chassis,Diesel,Manual,gxl 4x4,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21052556/motor-vehicles-motor-cycles/2011-toyota-corolla-ascent-sport-zre152r-automatic-sedan,2011,TOYOTA,Corolla,Ascent Sport ZRE152R,Sedan,Petrol,Automatic,ascent sport,,,NO_MATCH
https://www.grays.com/lot/0001-21052557/motor-vehicles-motor-cycles/2008-toyota-corolla-ascent-zre152r-manual-hatchback,2008,TOYOTA,Corolla,Ascent ZRE152R,Hatchback,Petrol,Manual,ascent,,,NO_MATCH
https://www.grays.com/lot/0001-21052654/motor-vehicles-motor-cycles/1998-toyota-rav-4-4x4-sxa11r-manual-wagon,1998,TOYOTA,Rav,4 (4x4) SXA11R,Wagon,Petrol,Manual,4x4,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21052585/motor-vehicles-motor-cycles/2012-toyota-landcruiser-prado-gx-kdj150r-turbo-diesel-automatic-wagon,2012,TOYOTA,Landcruiser,Prado GX KDJ150R,Wagon,Diesel,Automatic,prado gx,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21052641/motor-vehicles-motor-cycles/2010-toyota-camry-ateva-acv40r-automatic-sedan,2010,TOYOTA,Camry,Ateva ACV40R,Sedan,Petrol,Automatic,ateva,,,NO_MATCH
https://www.grays.com/lot/0001-21052621/motor-vehicles-motor-cycles/2006-toyota-camry-azura-mcv36r-automatic-sedan,2006,TOYOTA,Camry,Azura MCV36R,Sedan,Petrol,Automatic,azura,,,NO_MATCH
https://www.grays.com/lot/0001-21052624/motor-vehicles-motor-cycles/2013-toyota-camry-altise-asv50r-automatic-sedan,2013,TOYOTA,Camry,Altise ASV50R,Sedan,Petrol,Automatic,altise,,,NO_MATCH
https://www.grays.com/lot/0001-21052111/motor-vehicles-motor-cycles/2006-toyota-corolla-ascent-zze122r-manual-hatchback,2006,TOYOTA,Corolla,Ascent ZZE122R,Hatchback,Petrol,Manual,ascent,,,NO_MATCH
https://www.grays.com/lot/0001-10349760/motor-vehicles-motor-cycles/2005-toyota-corolla-ascent-seca-zze123r-automatic-hatchback,2005,TOYOTA,Corolla,Ascent Seca ZZE123R,Hatchback,Petrol,Automatic,ascent seca,,,NO_MATCH
https://www.grays.com/lot/0001-9061606/motor-vehicles-motor-cycles/2005-toyota-landcruiser-prado-gxl-4x4-grj120r-automatic-8-seats-wagon,2005,TOYOTA,Landcruiser,Prado GXL (4x4) GRJ120R,Wagon,Petrol,Automatic,prado gxl,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21052113/motor-vehicles-motor-cycles/2008-toyota-landcruiser-prado-gxl-4x4-kdj120r-t-b-auto,2008,TOYOTA,Landcruiser,Prado GXL (4x4) KDJ120R T B,Wagon,Diesel,Automatic,prado gxl,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21052533/motor-vehicles-motor-cycles/2009-toyota-rav-4-sx6-gsa33r-automatic-wagon,2009,TOYOTA,Rav,4 SX6 GSA33R,Wagon,Petrol,Automatic,sx6,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-10349685/motor-vehicles-motor-cycles/2016-toyota-rav-4-fwd-gx-zsa42r-cvt-wagon,2016,TOYOTA,Rav,4 FWD GX ZSA42R,Wagon,Petrol,CVT,fwd gx,fwd,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21052702/motor-vehicles-motor-cycles/2007-toyota-corolla-ascent-zre152r-automatic-sedan,2007,TOYOTA,Corolla,Ascent ZRE152R,Sedan,Petrol,Automatic,ascent,,,NO_MATCH
https://www.grays.com/lot/0001-21052755/motor-vehicles-motor-cycles/2011-toyota-corolla-ascent-sport-zre152r-automatic-sedan,2011,TOYOTA,Corolla,Ascent Sport ZRE152R,Sedan,Petrol,Automatic,ascent sport,,,NO_MATCH
https://www.grays.com/lot/0001-21052723/motor-vehicles-motor-cycles/2018-toyota-corolla-ascent-sport-hybrid-zwe211r-cvt-ex-gov,2018,TOYOTA,Corolla,ASCENT SPORT HYBRID ZWE211R,Hatchback,Hybrid,CVT,ascent sport,,,NO_MATCH
https://www.grays.com/lot/0001-9061787/motor-vehicles-motor-cycles/2016-toyota-corolla-ascent-zre182r-manual-hatchback,2016,TOYOTA,Corolla,Ascent ZRE182R,Hatchback,Petrol,Manual,ascent,,,NO_MATCH
https://www.grays.com/lot/0001-10349740/motor-vehicles-motor-cycles/2010-toyota-hilux-workmate-tgn16r-automatic-cab-chassis,2010,TOYOTA,Hilux,Workmate TGN16R,Cab Chassis,Petrol,Automatic,workmate,,,NO_MATCH
https://www.grays.com/lot/0001-21052816/motor-vehicles-motor-cycles/2015-toyota-fortuner-gx-gun156r-turbo-diesel-automatic-7-seats-wagon,2015,TOYOTA,Fortuner,GX GUN156R,Wagon,Diesel,Automatic,gx,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-9061745/motor-vehicles-motor-cycles/2008-toyota-hilux-sr-4x4-kun26r-turbo-diesel-manual-crew-cab-chassis,2008,TOYOTA,Hilux,SR (4x4) KUN26R,Crew Cab Chassis,Diesel,Manual,sr 4x4,4x4,,NO_MATCH
https://www.grays.com/lot/0001-9061627/motor-vehicles-motor-cycles/2021-toyota-hilux-sr-4x4-gun126r-turbo-diesel-automatic-crew-cab-chassis,2021,TOYOTA,Hilux,SR (4x4) GUN126R,Crew Cab Chassis,Diesel,Automatic,sr 4x4,4x4,,NO_MATCH
https://www.grays.com/lot/0001-9061666/motor-vehicles-motor-cycles/2022-toyota-hilux-sr-4x4-gun126r-turbo-diesel-automatic-crew-cab-chassis,2022,TOYOTA,Hilux,SR (4x4) GUN126R,Crew Cab Chassis,Diesel,Automatic,sr 4x4,4x4,,NO_MATCH
https://www.grays.com/lot/0001-9061631/motor-vehicles-motor-cycles/2019-toyota-hilux-sr-4x4-gun126r-turbo-diesel-automatic-crew-cab-chassis,2019,TOYOTA,Hilux,SR (4x4) GUN126R,Crew Cab Chassis,Diesel,Automatic,sr 4x4,4x4,,NO_MATCH
https://www.grays.com/lot/0001-9061630/motor-vehicles-motor-cycles/2021-toyota-hilux-sr-4x4-gun126r-turbo-diesel-automatic-crew-cab-chassis,2021,TOYOTA,Hilux,SR (4x4) GUN126R,Crew Cab Chassis,Diesel,Automatic,sr 4x4,4x4,,NO_MATCH
https://www.grays.com/lot/0001-21052701/motor-vehicles-motor-cycles/2003-toyota-camry-altise-acv36r-automatic-sedan,2003,TOYOTA,Camry,Altise ACV36R,Sedan,Petrol,Automatic,altise,,,NO_MATCH
https://www.grays.com/lot/0001-21052736/motor-vehicles-motor-cycles/2007-toyota-camry-grande-acv40r-automatic-sedan,2007,TOYOTA,Camry,Grande ACV40R,Sedan,Petrol,Automatic,grande,,,NO_MATCH
https://www.grays.com/lot/0001-21052709/motor-vehicles-motor-cycles/2008-toyota-rav-4-cv-aca33r-automatic-wagon,2008,TOYOTA,Rav,4 CV ACA33R,Wagon,Petrol,Automatic,cv,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21052842/motor-vehicles-motor-cycles/2002-toyota-corolla-ascent-zze123r-automatic-sedan,2002,TOYOTA,Corolla,Ascent ZZE123R,Sedan,Petrol,Automatic,ascent,,,NO_MATCH
https://www.grays.com/lot/0001-21052851/motor-vehicles-motor-cycles/2006-toyota-corolla-ascent-seca-zze123r-automatic-hatchback,2006,TOYOTA,Corolla,Ascent Seca ZZE123R,Hatchback,Petrol,Automatic,ascent seca,,,NO_MATCH
https://www.grays.com/lot/0001-21052834/motor-vehicles-motor-cycles/2001-toyota-corolla-ascent-seca-zze123r-automatic-hatchback,2001,TOYOTA,Corolla,Ascent Seca ZZE123R,Hatchback,Petrol,Automatic,ascent seca,,,NO_MATCH
https://www.grays.com/lot/0001-9061763/motor-vehicles-motor-cycles/2003-toyota-landcruiser-prado-gx-4x4-kzj120r-turbo-diesel-manual-wagon,2003,TOYOTA,Landcruiser,Prado GX (4x4) KZJ120R,Wagon,Diesel,Manual,prado gx,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21052855/motor-vehicles-motor-cycles/2007-toyota-kluger-kx-s-fwd-gsu40r-automatic-7-seats-wagon,2007,TOYOTA,Kluger,KX-S (FWD) GSU40R,Wagon,Petrol,Automatic,kx s,fwd,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21052853/motor-vehicles-motor-cycles/2007-toyota-kluger-kx-r-fwd-gsu40r-automatic-7-seats-wagon,2007,TOYOTA,Kluger,KX-R (FWD) GSU40R,Wagon,Petrol,Automatic,kx r,fwd,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-9061712/motor-vehicles-motor-cycles/2012-toyota-landcruiser-workmate-4x4-vdj79r-t-d-manual-cab-chassis,2012,TOYOTA,Landcruiser,Workmate (4x4) VDJ79R T D,Cab Chassis,Diesel,Manual,workmate 4x4,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-50712420/motor-vehicles-motor-cycles/2009-toyota-hiace-lwb-trh201r-automatic-van,2009,TOYOTA,Hiace,LWB TRH201R,Van,Petrol,Automatic,lwb,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21052877/motor-vehicles-motor-cycles/2010-toyota-hiace-lwb-trh201r-manual-van,2010,TOYOTA,Hiace,LWB TRH201R,Van,Petrol,Manual,lwb,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21052874/motor-vehicles-motor-cycles/2007-toyota-rav-4-cv-4x4-automatic-wagon,2007,TOYOTA,Rav,4 CV (4x4),Wagon,Petrol,Automatic,cv 4x4,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21052799/motor-vehicles-motor-cycles/2007-toyota-corolla-ascent-zre152r-automatic-sedan,2007,TOYOTA,Corolla,Ascent ZRE152R,Sedan,Petrol,Automatic,ascent,,,NO_MATCH
https://www.grays.com/lot/0001-21052903/motor-vehicles-motor-cycles/2017-toyota-corolla-ascent-sport-zre182r-automatic-hatchback,2017,TOYOTA,Corolla,Ascent Sport ZRE182R,Hatchback,Petrol,Automatic,ascent sport,,,NO_MATCH
https://www.grays.com/lot/0001-50712451/motor-vehicles-motor-cycles/2006-toyota-hilux-workmate-tgn16r-manual-cab-chassis,2006,TOYOTA,Hilux,Workmate TGN16R,Cab Chassis,Petrol,Manual,workmate,,,NO_MATCH
https://www.grays.com/lot/0001-50712304/motor-vehicles-motor-cycles/2013-toyota-hilux-workmate-tgn16r-automatic-cab-chassis,2013,TOYOTA,Hilux,Workmate TGN16R,Cab Chassis,Petrol,Automatic,workmate,,,NO_MATCH
https://www.grays.com/lot/0001-10349422/motor-vehicles-motor-cycles/2013-toyota-hilux-workmate-tgn16r-automatic-cab-chassis,2013,TOYOTA,Hilux,Workmate TGN16R,Cab Chassis,Petrol,Automatic,workmate,,,NO_MATCH
https://www.grays.com/lot/0001-50712412/motor-vehicles-motor-cycles/2007-toyota-hilux-sr5-4x4-ggn25r-automatic-dual-cab,2007,TOYOTA,Hilux,SR5 (4x4) GGN25R Dual,Dual Cab,Petrol,Automatic,sr5 4x4,4x4,,NO_MATCH
https://www.grays.com/lot/0001-9061755/motor-vehicles-motor-cycles/2021-toyota-hilux-sr-4x4-gun126r-turbo-diesel-automatic-crew-cab-chassis,2021,TOYOTA,Hilux,SR (4x4) GUN126R,Crew Cab Chassis,Diesel,Automatic,sr 4x4,4x4,,NO_MATCH
https://www.grays.com/lot/0001-9061753/motor-vehicles-motor-cycles/2020-toyota-hilux-sr-4x4-gun126r-turbo-diesel-automatic-crew-cab-chassis,2020,TOYOTA,Hilux,SR (4x4) GUN126R,Crew Cab Chassis,Diesel,Automatic,sr 4x4,4x4,,NO_MATCH
https://www.grays.com/lot/0001-9061707/motor-vehicles-motor-cycles/2021-toyota-hilux-sr-4x4-gun126r-turbo-diesel-automatic-crew-cab-chassis,2021,TOYOTA,Hilux,SR (4x4) GUN126R,Crew Cab Chassis,Diesel,Automatic,sr 4x4,4x4,,NO_MATCH
https://www.grays.com/lot/0001-21052731/motor-vehicles-motor-cycles/2020-toyota-hilux-sr-4x4-gun126r-turbo-diesel-manual-dual-cab,2020,TOYOTA,Hilux,SR (4x4) GUN126R Dual,Cab Chassis,Diesel,Manual,sr 4x4,4x4,,NO_MATCH
https://www.grays.com/lot/0001-9061760/motor-vehicles-motor-cycles/2021-toyota-hilux-sr-4x4-gun126r-turbo-diesel-automatic-crew-cab-chassis,2021,TOYOTA,Hilux,SR (4x4) GUN126R,Crew Cab Chassis,Diesel,Automatic,sr 4x4,4x4,,NO_MATCH
https://www.grays.com/lot/0001-9061756/motor-vehicles-motor-cycles/2021-toyota-hilux-sr-4x4-gun126r-turbo-diesel-automatic-crew-cab-chassis,2021,TOYOTA,Hilux,SR (4x4) GUN126R,Crew Cab Chassis,Diesel,Automatic,sr 4x4,4x4,,NO_MATCH
https://www.grays.com/lot/0001-9061758/motor-vehicles-motor-cycles/2020-toyota-hilux-sr-4x4-gun126r-turbo-diesel-automatic-crew-cab-chassis,2020,TOYOTA,Hilux,SR (4x4) GUN126R,Crew Cab Chassis,Diesel,Automatic,sr 4x4,4x4,,NO_MATCH
https://www.grays.com/lot/0001-9061715/motor-vehicles-motor-cycles/2018-toyota-hilux-4x4-sr-gun126r-turbo-diesel-automatic-crew-cab-chassis,2018,TOYOTA,Hilux,4x4 SR GUN126R,Crew Cab Chassis,Diesel,Automatic,4x4 sr,4x4,,NO_MATCH
https://www.grays.com/lot/0001-21052690/motor-vehicles-motor-cycles/2017-toyota-hilux-sr-4x4-gun126r-turbo-diesel-automatic-dual-cab,2017,TOYOTA,Hilux,SR (4x4) GUN126R Dual,Dual Cab,Diesel,Automatic,sr 4x4,4x4,,NO_MATCH
https://www.grays.com/lot/0001-21052668/motor-vehicles-motor-cycles/2006-toyota-aurion-at-x-gsv40r-automatic-sedan,2006,TOYOTA,Aurion,AT-X GSV40R,Sedan,Petrol,Automatic,at x,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-50516013/motor-vehicles-motor-cycles/2010-toyota-landcruiser-prado-gxl-grj150r-automatic-7-seats-wagon,2010,TOYOTA,Landcruiser,Prado GXL GRJ150R,Wagon,Petrol,Automatic,prado gxl,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-9061837/motor-vehicles-motor-cycles/2010-toyota-landcruiser-prado-kakadu-4x4-kdj150r-t-d-auto-7-seats-wagon,2010,TOYOTA,Landcruiser,Prado Kakadu (4x4) KDJ150R T D,Wagon,Diesel,Automatic,prado kakadu,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21052945/motor-vehicles-motor-cycles/2009-toyota-kluger-kx-s-fwd-gsu40r-automatic-7-seats-wagon,2009,TOYOTA,Kluger,KX-S (FWD) GSU40R,Wagon,Petrol,Automatic,kx s,fwd,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21052992/motor-vehicles-motor-cycles/2004-toyota-rav-4-cruiser-4x4-automatic-wagon,2004,TOYOTA,Rav,4 Cruiser (4x4),Wagon,Petrol,Automatic,cruiser 4x4,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21052997/motor-vehicles-motor-cycles/2010-toyota-rav-4-cruiser-4x4-automatic-wagon,2010,TOYOTA,Rav,4 Cruiser (4x4),Wagon,Petrol,Automatic,cruiser 4x4,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-9061855/motor-vehicles-motor-cycles/2007-toyota-rav-4-cv-4x4-manual-wagon,2007,TOYOTA,Rav,4 CV (4x4),Wagon,Petrol,Manual,cv 4x4,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21052725/motor-vehicles-motor-cycles/2018-toyota-hilux-sr-4x4-gun126r-turbo-diesel-manual-crew-cab-chassis,2018,TOYOTA,Hilux,SR (4x4) GUN126R,Crew Cab Chassis,Diesel,Manual,sr 4x4,4x4,,NO_MATCH
https://www.grays.com/lot/0001-21052956/motor-vehicles-motor-cycles/1999-toyota-hiace-automatic-8-seats-van,1999,TOYOTA,Hiace,,Van,Diesel,Automatic,nan,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21053201/motor-vehicles-motor-cycles/1999-toyota-camry-csi-mcv20r-automatic-sedan,1999,TOYOTA,Camry,CSI MCV20R,Sedan,Petrol,Automatic,csi,,,NO_MATCH
https://www.grays.com/lot/0001-21053039/motor-vehicles-motor-cycles/2005-toyota-corolla-ascent-sport-zze123r-automatic-sedan,2005,TOYOTA,Corolla,Ascent Sport ZZE123R,Sedan,Petrol,Automatic,ascent sport,,,NO_MATCH
https://www.grays.com/lot/0001-21053037/motor-vehicles-motor-cycles/2005-toyota-corolla-ascent-seca-zze123r-automatic-hatchback,2005,TOYOTA,Corolla,Ascent Seca ZZE123R,Hatchback,Petrol,Automatic,ascent seca,,,NO_MATCH
https://www.grays.com/lot/0001-21053101/motor-vehicles-motor-cycles/2002-toyota-corolla-levin-seca-zze123r-manual-hatchback,2002,TOYOTA,Corolla,Levin Seca ZZE123R,Hatchback,Petrol,Manual,levin seca,,,NO_MATCH
https://www.grays.com/lot/0001-21053107/motor-vehicles-motor-cycles/2012-toyota-yaris-yr-ncp130r-automatic-hatchback,2012,TOYOTA,Yaris,YR NCP130R,Hatchback,Petrol,Automatic,yr,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21053084/motor-vehicles-motor-cycles/2009-toyota-rav-4-cv-aca33r-automatic-wagon,2009,TOYOTA,Rav,4 CV ACA33R,Wagon,Petrol,Automatic,cv,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-50712471/motor-vehicles-motor-cycles/2009-toyota-hilux-workmate-tgn16r-manual-dual-cab,2009,TOYOTA,Hilux,Workmate TGN16R Dual,Dual Cab,Petrol,Manual,workmate dual,,,NO_MATCH
https://www.grays.com/lot/0001-21053059/motor-vehicles-motor-cycles/2013-toyota-86-gt-zn6-automatic-coupe,2013,TOYOTA,86,GT ZN6,Coupe,Petrol,Automatic,gt zn6,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21053319/motor-vehicles-motor-cycles/2005-toyota-corolla-ascent-zze123r-automatic-sedan,2005,TOYOTA,Corolla,Ascent ZZE123R,Sedan,Petrol,Automatic,ascent,,,NO_MATCH
https://www.grays.com/lot/0001-21053310/motor-vehicles-motor-cycles/2017-toyota-hilux-4x2-sr-hi-rider-gun136r-turbo-diesel-automatic-dual-cab,2017,TOYOTA,Hilux,4X2 SR Hi Rider GUN136R Dual,Dual Cab,Diesel,Automatic,4x2 sr,fwd,,NO_MATCH
https://www.grays.com/lot/0001-21053106/motor-vehicles-motor-cycles/2011-toyota-yaris-yr-ncp90r-automatic-hatchback,2011,TOYOTA,Yaris,YR NCP90R,Hatchback,Petrol,Automatic,yr,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21053031/motor-vehicles-motor-cycles/2013-toyota-prius-zvw30r-cvt-hatchback,2013,TOYOTA,Prius,ZVW30R,Hatchback,Hybrid,CVT,,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21052824/motor-vehicles-motor-cycles/2006-toyota-hiace-lwb-trh201r-automatic-van,2006,TOYOTA,Hiace,LWB TRH201R,Van,Petrol,Automatic,lwb,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21053242/motor-vehicles-motor-cycles/2007-toyota-rav-4-cv-4x4-automatic-wagon,2007,TOYOTA,Rav,4 CV (4x4),Wagon,Petrol,Automatic,cv 4x4,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-9061999/motor-vehicles-motor-cycles/2013-toyota-hilux-sr-4x4-kun26r-turbo-diesel-manual-crew-cab-chassis,2013,TOYOTA,Hilux,SR (4x4) KUN26R,Crew Cab Chassis,Diesel,Manual,sr 4x4,4x4,,NO_MATCH
https://www.grays.com/lot/0001-9061996/motor-vehicles-motor-cycles/2004-toyota-camry-altise-mcv36r-automatic-sedan,2004,TOYOTA,Camry,Altise MCV36R,Sedan,Petrol,Automatic,altise,,,NO_MATCH
https://www.grays.com/lot/0001-21053152/motor-vehicles-motor-cycles/2013-toyota-rav-4-awd-cruiser-ala49r-turbo-diesel-automatic-wagon,2013,TOYOTA,Rav,4 AWD Cruiser ALA49R,Wagon,Diesel,Automatic,awd cruiser,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21053322/motor-vehicles-motor-cycles/1997-toyota-starlet-life-ep91r-3-auto-hatchback,1997,TOYOTA,Starlet,Life EP91R 3,Hatchback,Petrol,Automatic,life,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21053337/motor-vehicles-motor-cycles/2006-toyota-corolla-ascent-zze123r-automatic-sedan,2006,TOYOTA,Corolla,Ascent ZZE123R,Sedan,Petrol,Automatic,ascent,,,NO_MATCH
https://www.grays.com/lot/0001-9061879/motor-vehicles-motor-cycles/2004-toyota-echo-ncp10r-manual-hatchback,2004,TOYOTA,Echo,NCP10R,Hatchback,Petrol,Manual,,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21053296/motor-vehicles-motor-cycles/2017-toyota-landcruiser-prado-gxl-4x4-gdj150r-t-d-auto-7-seats-wagon,2017,TOYOTA,Landcruiser,Prado GXL (4x4) GDJ150R T D,Wagon,Diesel,Automatic,prado gxl,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-9062083/motor-vehicles-motor-cycles/2003-toyota-landcruiser-prado-gxl-4x4-kzj120r-t-diesel-auto-8-seats-wagon,2003,TOYOTA,Landcruiser,Prado GXL (4x4) KZJ120R T,Wagon,Diesel,Automatic,prado gxl,4x4,,OUT_OF_SCOPE_MODEL
